entity_id,team_id,name,short_name,row_id,team_abbreviation,seconds_played,games_played,minutes,plus_minus,off_poss,def_poss,penalty_off_poss,penalty_def_poss,second_chance_off_poss,total_poss,at_rim_fgm,at_rim_fga,second_chance_at_rim_fgm,second_chance_at_rim_fga,penalty_at_rim_fgm,penalty_at_rim_fga,short_mid_range_fgm,short_mid_range_fga,long_mid_range_fgm,long_mid_range_fga,fg2_m,fg2_a,ft_points,points,opponent_points,second_chance_fg2_m,second_chance_fg2_a,second_chance_ft_points,second_chance_points,penalty_fg2_m,penalty_fg2_a,penalty_ft_points,penalty_points,pts_assisted2s,pts_unassisted2s,pts_putbacks,fg2a_blocked,two_pt_assists,three_pt_assists,assists,arc3_assists,corner3_assists,at_rim_assists,short_mid_range_assists,long_mid_range_assists,assist_points,off_three_pt_rebounds,off_two_pt_rebounds,def_three_pt_rebounds,def_two_pt_rebounds,ftdef_rebounds,def_rebounds,off_rebounds,rebounds,self_oreb,steals,bad_pass_steals,lost_ball_steals,live_ball_turnovers,bad_pass_out_of_bounds_turnovers,bad_pass_turnovers,dead_ball_turnovers,lost_ball_out_of_bounds_turnovers,lost_ball_turnovers,turnovers,second_chance_turnovers,penalty_turnovers,shooting_fouls,fouls,charge_fouls,loose_ball_fouls,offensive_fouls,fouls_drawn,loose_ball_fouls_drawn,offensive_fouls_drawn,fta,2pt_and_1_free_throw_trips,two_pt_shooting_fouls_drawn,non_shooting_fouls_drawn,blocked2s,blocked3s,blocked_arc3,blocked_short_mid_range,blocks,first_chance_points,penalty_points_excluding_take_fouls,penalty_off_poss_excluding_take_fouls,non_shooting_penalty_non_take_fouls,non_shooting_penalty_non_take_fouls_drawn,period1_fouls2_minutes,period2_fouls2_minutes,period3_fouls3_minutes,period4_fouls4_minutes,period4_fouls5_minutes,on_off_rtg,on_def_rtg,assisted2s_pct,non_putbacks_assisted2s_pct,fg2_pct,second_chance_fg2_pct,penalty_fg2_pct,efg_pct,second_chance_efg_pct,penalty_efg_pct,ts_pct,second_chance_ts_pct,penalty_ts_pct,fg2_apct_blocked,at_rim_pct_blocked,short_mid_range_pct_blocked,usage,live_ball_turnover_pct,def_ftrebound_pct,def_two_pt_rebound_pct,off_two_pt_rebound_pct,def_three_pt_rebound_pct,off_three_pt_rebound_pct,def_fgrebound_pct,off_fgrebound_pct,off_at_rim_rebound_pct,off_short_mid_range_rebound_pct,off_long_mid_range_rebound_pct,off_arc3_rebound_pct,off_corner3_rebound_pct,def_at_rim_rebound_pct,def_short_mid_range_rebound_pct,def_long_mid_range_rebound_pct,def_arc3_rebound_pct,def_corner3_rebound_pct,self_oreb_pct,at_rim_frequency,at_rim_accuracy,unblocked_at_rim_accuracy,at_rim_pct_assisted,short_mid_range_frequency,short_mid_range_accuracy,unblocked_short_mid_range_accuracy,short_mid_range_pct_assisted,long_mid_range_frequency,long_mid_range_accuracy,unblocked_long_mid_range_accuracy,long_mid_range_pct_assisted,second_chance_at_rim_frequency,second_chance_at_rim_accuracy,second_chance_at_rim_pct_assisted,penalty_at_rim_frequency,penalty_at_rim_accuracy,at_rim_fg3_afrequency,shotquality_pbp_avg,shotquality_pbp_second_chance_avg,shotquality_pbp_penalty_avg,shooting_fouls_drawn_pct,two_pt_shooting_fouls_drawn_pct,second_chance_points_pct,penalty_points_pct,avg2pt_shot_distance,at_rim_off_rebounded_pct,short_mid_range_off_rebounded_pct,long_mid_range_off_rebounded_pct,penalty_off_poss_pct,dataset,league,season,season_type,source_endpoint,source_params_json,run_id,fetched_at_utc,row_content_hash,corner3_fgm,corner3_fga,penalty_corner3_fga,arc3_fgm,arc3_fga,second_chance_arc3_fgm,second_chance_arc3_fga,penalty_arc3_fgm,penalty_arc3_fga,fg3_m,fg3_a,second_chance_fg3_m,second_chance_fg3_a,penalty_fg3_m,penalty_fg3_a,pts_assisted3s,pts_unassisted3s,non_heave_arc3_fga,non_heave_arc3_fgm,fg3a_blocked,travels,three_pt_shooting_fouls_drawn,blocked_at_rim,recovered_blocks,period2_fouls3_minutes,period3_fouls4_minutes,assisted3s_pct,fg3_pct,second_chance_fg3_pct,penalty_fg3_pct,non_heave_fg3_pct,fg3_apct,fg3_apct_blocked,corner3_pct_blocked,blocks_recovered_pct,corner3_frequency,corner3_accuracy,unblocked_corner3_accuracy,corner3_pct_assisted,arc3_frequency,arc3_accuracy,unblocked_arc3_accuracy,arc3_pct_assisted,second_chance_arc3_frequency,second_chance_arc3_accuracy,second_chance_arc3_pct_assisted,penalty_corner3_frequency,penalty_arc3_frequency,penalty_arc3_accuracy,non_heave_arc3_accuracy,three_pt_shooting_fouls_drawn_pct,avg3pt_shot_distance,three_pt_off_rebounded_pct,ftoff_rebounds,step_out_of_bounds_turnovers,off_ftrebound_pct,charge_fouls_drawn,technical_free_throw_trips,blocked_corner3,long_mid_range_pct_blocked,second_chance_corner3_fga,second_chance_corner3_frequency,defensive_3_seconds_violations,arc3_pct_blocked,penalty_corner3_fgm,penalty_corner3_accuracy,blocked_long_mid_range,period_otfouls4_minutes,period_otfouls5_minutes,second_chance_corner3_fgm,second_chance_corner3_accuracy,second_chance_corner3_pct_assisted,3pt_and_1_free_throw_trips,offensive_goaltends,period3_fouls5_minutes,period2_fouls4_minutes,source_response_keys,single_row_table_data_json,player_id_clean,player_name_clean,dataset_clean,_cleaned_at_utc,_clean_run_id,_row_content_hash,clear_path_fouls,period1_fouls3_minutes
203826,1611661317,Alyssa Thomas,Alyssa Thomas,203826,PHX,10250.2,10,171.0,-28.0,650.0,656,183.0,128.0,78.0,1306,28.0,41.0,8.0,9.0,10.0,13.0,22.0,60.0,3.0,7.0,53.0,108.0,50.0,156.0,732.0,10.0,15.0,14.0,34.0,15.0,29.0,25.0,55.0,38.0,68.0,12.0,5.0,42.0,36.0,78.0,23.0,13.0,21.0,15.0,6.0,192.0,5.0,11.0,21.0,27.0,4.0,52.0,16.0,68.0,3.0,18.0,9.0,9.0,20.0,6.0,14.0,14.0,1.0,6.0,34.0,2.0,8.0,11.0,27.0,2.0,4.0,4.0,50.0,4.0,5.0,68.0,4.0,25.0,11.0,1.0,1.0,1.0,1.0,2.0,122.0,55.0,181.0,1.0,11.0,4.0,17.0,6.0,14.0,1.0,108.3076923076923,111.58536585365854,0.3584905660377358,0.4042553191489361,0.4907407407407407,0.6666666666666666,0.5172413793103449,0.4907407407407407,0.6666666666666666,0.5172413793103449,0.5571428571428572,0.68,0.5978260869565217,0.0462962962962962,0.024390243902439,0.0666666666666666,23.60922659430122,0.5882352941176471,0.2352941176470588,0.18,0.0650887573964497,0.1615384615384615,0.0359712230215827,0.1714285714285714,0.0519480519480519,0.04,0.0813953488372093,0.0606060606060606,0.0388349514563106,0.0277777777777777,0.2264150943396226,0.1343283582089552,0.2,0.1574074074074074,0.1818181818181818,0.0612244897959183,0.3796296296296296,0.6829268292682927,0.7,0.1785714285714285,0.5555555555555556,0.3666666666666666,0.3928571428571428,0.5454545454545454,0.0648148148148148,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.6,0.8888888888888888,0.125,0.4482758620689655,0.7692307692307693,0.3796296296296296,0.4917259259259259,0.5410909090909091,0.5017551724137931,0.1937984496124031,0.1937984496124031,0.2179487179487179,0.3525641025641026,6.151851851851852,0.4615384615384615,0.2162162162162162,0.5,0.2815384615384615,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,3fd756ca1ba9beefb02efba9be62f66c5fb3dede900964c7f9921061ecdb505d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},203826,Alyssa Thomas,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,717b745601e4bb7a4233ee37d68a19ebbaaaf78fb5baa9997c5e51bbdc8bcbf9,,
1629546,1611661313,Marine Johannes,Marine Johannes,1629546,NYL,9605.3,9,160.0,37.0,485.0,483,108.0,100.0,52.0,968,4.0,6.0,1.0,1.0,,,2.0,5.0,1.0,4.0,7.0,15.0,6.0,107.0,505.0,2.0,3.0,1.0,17.0,,2.0,1.0,19.0,10.0,4.0,2.0,1.0,26.0,12.0,38.0,7.0,5.0,15.0,8.0,3.0,88.0,7.0,,8.0,11.0,,19.0,7.0,26.0,,12.0,8.0,4.0,10.0,4.0,7.0,9.0,3.0,3.0,19.0,,3.0,7.0,19.0,,2.0,,11.0,,2.0,8.0,1.0,3.0,,1.0,,,,1.0,90.0,19.0,108.0,2.0,,,17.0,17.0,-5.0,,111.75257731958764,104.55486542443064,0.7142857142857143,0.8333333333333334,0.4666666666666667,0.6666666666666666,,0.6158536585365854,1.0,0.4736842105263157,0.6294117647058823,1.0625,0.475,0.0666666666666666,,0.2,19.08256880733945,0.5263157894736842,,0.0852713178294573,,0.0707964601769911,0.063063063063063,0.0785123966942148,0.0334928229665071,,,,0.0769230769230769,0.0303030303030303,0.088235294117647,0.0454545454545454,0.1724137931034483,0.0897435897435897,0.0285714285714285,,0.073170731707317,0.6666666666666666,0.6666666666666666,0.75,0.0609756097560975,0.4,0.5,0.5,0.048780487804878,0.25,0.25,1.0,0.125,1.0,,,,0.8902439024390244,0.5173246913580247,0.4660833333333333,0.4774722222222222,0.0470588235294117,0.1764705882352941,0.1588785046728972,0.1775700934579439,9.913333333333332,1.0,0.3333333333333333,0.6666666666666666,0.222680412371134,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,a953f0fc28fef74a5b1fb2e5e6badac2ad1f80a1f5ecf1d0fa6a030a0131623c,8.0,18.0,3.0,21.0,49.0,4.0,5.0,6.0,14.0,29.0,67.0,4.0,5.0,6.0,17.0,63.0,24.0,49.0,21.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7241379310344828,0.4328358208955223,0.8,0.3529411764705882,0.4328358208955223,0.8170731707317073,0.0149253731343283,0.0555555555555555,1.0,0.2195121951219512,0.4444444444444444,0.4705882352941176,0.875,0.5975609756097561,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.625,0.8,0.5,0.1578947368421052,0.7368421052631579,0.4285714285714285,0.4285714285714285,0.0147058823529411,25.104477611940297,0.3783783783783784,,,,,,,,,,,,,,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},1629546,Marine Johannes,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,eb668501654184d435130d81204708959d8a7272a385050b5d07a03a7fff987e,,
203827,1611661324,Natasha Howard,Natasha Howard,203827,MIN,9158.3,9,153.0,110.0,510.0,517,82.0,100.0,62.0,1027,57.0,79.0,15.0,22.0,6.0,9.0,7.0,14.0,2.0,4.0,66.0,97.0,17.0,149.0,489.0,17.0,24.0,5.0,39.0,8.0,12.0,8.0,24.0,86.0,46.0,30.0,5.0,24.0,10.0,34.0,7.0,3.0,13.0,5.0,6.0,78.0,10.0,19.0,14.0,21.0,4.0,39.0,30.0,69.0,5.0,13.0,9.0,4.0,15.0,4.0,10.0,20.0,1.0,5.0,35.0,2.0,4.0,20.0,33.0,1.0,1.0,8.0,43.0,7.0,3.0,32.0,6.0,16.0,3.0,6.0,,,,6.0,110.0,24.0,80.0,1.0,3.0,,12.0,14.0,7.0,4.0,117.45098039215686,94.58413926499033,0.6515151515151515,0.8431372549019608,0.6804123711340206,0.7083333333333334,0.6666666666666666,0.66,0.7083333333333334,0.6153846153846154,0.6592920353982301,0.7222222222222222,0.6666666666666666,0.0515463917525773,0.0632911392405063,,25.56131260794473,0.4285714285714285,0.25,0.1521739130434782,0.1472868217054263,0.1129032258064516,0.131578947368421,0.1335877862595419,0.1414634146341463,0.1636363636363636,0.2413793103448276,0.0666666666666666,0.1111111111111111,0.1818181818181818,0.1971830985915492,0.125,0.0526315789473684,0.1382978723404255,0.0333333333333333,0.1724137931034483,0.79,0.7215189873417721,0.7702702702702703,0.6491228070175439,0.14,0.5,0.5,0.5714285714285714,0.04,0.5,0.5,1.0,0.9166666666666666,0.6818181818181818,0.0666666666666666,0.6923076923076923,0.6666666666666666,0.82,0.5887875,0.594515,0.5315538461538462,0.1454545454545454,0.1495327102803738,0.261744966442953,0.1610738255033557,3.34639175257732,0.2727272727272727,0.4285714285714285,,0.1607843137254902,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,18906ecec59cbb3b224243191349ca1267e868f09d96174de3e7e4ce9769f12f,,,,,3.0,,,,1.0,,3.0,,,,1.0,,,3.0,,,3.0,,6.0,3.0,,2.0,,,,,,0.03,,,0.5,,,,,0.03,,,,,,,,0.0769230769230769,,,,23.53333333333333,0.3333333333333333,1.0,1.0,0.0909090909090909,,,,,,,,,,,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},203827,Natasha Howard,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,ddf431379821e587465caea1f1537bb4b679d80d4960b68ac250d137ec1e08be,,
1642784,1611661321,Paige Bueckers,Paige Bueckers,1642784,DAL,9041.5,9,151.0,37.0,559.0,564,83.0,110.0,73.0,1123,10.0,15.0,3.0,4.0,2.0,3.0,24.0,41.0,9.0,26.0,43.0,82.0,28.0,165.0,595.0,6.0,13.0,2.0,20.0,4.0,9.0,11.0,31.0,48.0,38.0,,3.0,34.0,14.0,48.0,9.0,5.0,21.0,7.0,6.0,110.0,2.0,1.0,17.0,11.0,1.0,29.0,4.0,33.0,,4.0,3.0,1.0,13.0,2.0,7.0,4.0,1.0,6.0,17.0,1.0,2.0,13.0,23.0,,1.0,,33.0,1.0,3.0,36.0,6.0,13.0,7.0,1.0,2.0,1.0,,3.0,145.0,31.0,81.0,1.0,6.0,2.0,6.0,6.0,7.0,,113.05903398926657,105.49645390070924,0.5581395348837209,0.5581395348837209,0.524390243902439,0.4615384615384615,0.4444444444444444,0.5614754098360656,0.5294117647058824,0.7142857142857143,0.5992647058823529,0.5555555555555556,0.7045454545454546,0.0365853658536585,,0.048780487804878,23.61111111111111,0.7647058823529411,0.0833333333333333,0.06875,0.0064516129032258,0.1789473684210526,0.0166666666666666,0.1098039215686274,0.0109090909090909,0.0222222222222222,,,0.010204081632653,0.0454545454545454,0.064516129032258,0.0694444444444444,0.0769230769230769,0.1975308641975308,0.0714285714285714,,0.1229508196721311,0.6666666666666666,0.6666666666666666,0.5,0.3360655737704918,0.5853658536585366,0.6153846153846154,0.5,0.2131147540983606,0.3461538461538461,0.36,0.7777777777777778,0.2352941176470588,0.75,0.3333333333333333,0.2142857142857142,0.6666666666666666,0.4508196721311475,0.4524041322314049,0.452675,0.4382653846153846,0.1007751937984496,0.146067415730337,0.1212121212121212,0.1878787878787878,10.398780487804878,0.4,0.4705882352941176,0.1764705882352941,0.148479427549195,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,a5ed38040ea84d5ed730079abcb55334132f17021745b80e910aa3cf581e84d2,,4.0,,17.0,36.0,2.0,4.0,4.0,5.0,17.0,40.0,2.0,4.0,4.0,5.0,42.0,9.0,36.0,17.0,1.0,1.0,,1.0,3.0,,,0.8235294117647058,0.425,0.5,0.8,0.425,0.3278688524590163,0.025,0.25,1.0,0.0327868852459016,,,,0.2950819672131147,0.4722222222222222,0.4722222222222222,0.8235294117647058,0.2352941176470588,0.5,1.0,,0.3571428571428571,0.8,0.4722222222222222,,25.49,0.3181818181818182,1.0,,0.0666666666666666,3.0,2.0,1.0,0.0384615384615384,,,,,,,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},1642784,Paige Bueckers,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,7520ec69fef9ea3b7201facff9dee8cdfad61801f2d85b0150912dc2548d75e1,,
1629491,1611661321,Jessica Shepard,Jessica Shepard,1629491,DAL,8872.8,9,148.0,29.0,531.0,536,84.0,99.0,76.0,1067,36.0,49.0,4.0,7.0,7.0,7.0,7.0,22.0,3.0,7.0,46.0,78.0,21.0,113.0,567.0,5.0,11.0,6.0,16.0,9.0,11.0,9.0,27.0,60.0,32.0,2.0,3.0,36.0,17.0,53.0,15.0,2.0,18.0,7.0,11.0,123.0,10.0,14.0,23.0,45.0,6.0,74.0,25.0,99.0,1.0,4.0,1.0,3.0,5.0,1.0,4.0,6.0,,1.0,11.0,,3.0,10.0,23.0,1.0,2.0,3.0,34.0,6.0,,30.0,6.0,14.0,4.0,,,,,,97.0,27.0,82.0,3.0,4.0,,,4.0,6.0,3.0,112.24105461393596,105.78358208955224,0.6521739130434783,0.6666666666666666,0.5897435897435898,0.4545454545454545,0.8181818181818182,0.5542168674698795,0.3846153846153846,0.75,0.5947368421052631,0.5,0.7941176470588235,0.0384615384615384,0.0408163265306122,0.0454545454545454,17.15210355987055,0.4545454545454545,0.5454545454545454,0.2848101265822785,0.0915032679738562,0.2674418604651162,0.0934579439252336,0.2786885245901639,0.0923076923076923,0.1111111111111111,0.0793650793650793,0.0888888888888888,0.1058823529411764,0.0454545454545454,0.3064516129032258,0.2714285714285714,0.2692307692307692,0.2602739726027397,0.3076923076923077,0.0303030303030303,0.5903614457831325,0.7346938775510204,0.7659574468085106,0.7222222222222222,0.2650602409638554,0.3181818181818182,0.3333333333333333,0.1428571428571428,0.0843373493975903,0.4285714285714285,0.4285714285714285,1.0,0.5384615384615384,0.5714285714285714,0.5,0.5833333333333334,1.0,0.6506024096385542,0.5199457831325301,0.5400611111111111,0.4783333333333333,0.1538461538461538,0.1627906976744186,0.1415929203539823,0.2389380530973451,4.92948717948718,0.2307692307692307,0.2142857142857142,,0.1581920903954802,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,11193011f9a57eddee5de37948da91a99e6a6eb23f5cef66b95ca6a55c26308a,,1.0,,,4.0,,1.0,,1.0,,5.0,,2.0,,1.0,,,4.0,,,,,,,,,,,,,,0.0602409638554216,,,,0.0120481927710843,,,,0.0481927710843373,,,,0.0769230769230769,,,,0.0833333333333333,,,,24.54,,1.0,,0.0666666666666666,,,,,1.0,0.0769230769230769,,,,,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},1629491,Jessica Shepard,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,b313e5efb5a2976e3b57c3e836f75aaa4087466949031cb76058f66163b186af,,
1628269,1611661324,Nia Coffey,Nia Coffey,1628269,MIN,8735.0,9,146.0,72.0,469.0,478,68.0,82.0,53.0,947,13.0,16.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,5.0,17.0,25.0,1.0,89.0,454.0,1.0,3.0,,8.0,2.0,3.0,,13.0,32.0,2.0,,2.0,7.0,6.0,13.0,5.0,1.0,4.0,1.0,2.0,32.0,4.0,2.0,17.0,25.0,5.0,47.0,6.0,53.0,2.0,6.0,6.0,,3.0,3.0,3.0,6.0,,,9.0,1.0,2.0,13.0,24.0,2.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,,1.0,9.0,81.0,13.0,66.0,4.0,,,11.0,15.0,23.0,2.0,112.15351812366735,94.97907949790796,0.9411764705882352,0.9411764705882352,0.68,0.3333333333333333,0.6666666666666666,0.6984126984126984,0.5714285714285714,1.0833333333333333,0.7063492063492064,0.5714285714285714,1.0833333333333333,0.08,0.0625,0.25,13.688212927756654,0.3333333333333333,0.4545454545454545,0.1893939393939394,0.0175438596491228,0.1428571428571428,0.0512820512820512,0.1673306772908366,0.03125,,0.0384615384615384,0.025,0.0357142857142857,0.0909090909090909,0.1194029850746268,0.2553191489361702,0.2777777777777778,0.1555555555555555,0.1034482758620689,0.0833333333333333,0.2539682539682539,0.8125,0.8666666666666667,1.0,0.0634920634920634,0.5,0.6666666666666666,0.5,0.0793650793650793,0.4,0.4,1.0,0.4285714285714285,0.3333333333333333,1.0,0.5,0.6666666666666666,0.8571428571428571,0.5365436507936509,0.60755,0.5350583333333333,0.0158730158730158,0.04,0.0898876404494382,0.146067415730337,6.084,0.3333333333333333,0.5,0.3333333333333333,0.1449893390191897,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,f1eeacfc3c2a5dc640d0271ab6acf6203d5bc3c07c4dd4604b5fade439be4f9f,3.0,10.0,,15.0,28.0,2.0,4.0,3.0,3.0,18.0,38.0,2.0,4.0,3.0,3.0,51.0,3.0,28.0,15.0,1.0,,,3.0,5.0,,1.0,0.9444444444444444,0.4736842105263157,0.5,1.0,0.4736842105263157,0.6031746031746031,0.0263157894736842,,0.5555555555555556,0.1587301587301587,0.3,0.3,1.0,0.4444444444444444,0.5357142857142857,0.5555555555555556,0.9333333333333332,0.5714285714285714,0.5,1.0,,0.5,1.0,0.5357142857142857,,24.06842105263157,0.3157894736842105,,,,,,5.0,,,,1.0,0.0357142857142857,,,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},1628269,Nia Coffey,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,858b6dc8cb3782976f994597c68816e113b0d8355ea27e147a2c6b1dea2bd33b,,
1631019,1611661319,NaLyssa Smith,NaLyssa Smith,1631019,LVA,8543.1,8,142.0,7.0,344.0,349,42.0,23.0,51.0,693,24.0,28.0,10.0,10.0,3.0,4.0,12.0,19.0,1.0,3.0,37.0,50.0,15.0,92.0,375.0,11.0,12.0,5.0,30.0,3.0,4.0,5.0,11.0,46.0,28.0,16.0,5.0,7.0,1.0,8.0,1.0,,1.0,4.0,2.0,17.0,7.0,14.0,7.0,29.0,,36.0,21.0,57.0,,4.0,3.0,1.0,2.0,1.0,,6.0,1.0,2.0,8.0,1.0,,15.0,25.0,1.0,,2.0,31.0,7.0,3.0,30.0,5.0,12.0,6.0,6.0,1.0,1.0,4.0,7.0,62.0,11.0,42.0,1.0,4.0,,14.0,19.0,3.0,3.0,111.04651162790698,107.44985673352434,0.6216216216216216,0.7931034482758621,0.74,0.9166666666666666,0.75,0.7264150943396226,0.9615384615384616,0.75,0.696969696969697,0.7894736842105263,0.6875,0.1,0.0714285714285714,0.1578947368421052,18.159203980099505,0.25,,0.2761904761904762,0.1346153846153846,0.1076923076923077,0.1296296296296296,0.2117647058823529,0.1329113924050632,0.1666666666666666,0.1129032258064516,0.1666666666666666,0.1555555555555555,,0.2592592592592592,0.3584905660377358,0.12,0.0909090909090909,0.2,,0.5283018867924528,0.8571428571428571,0.9230769230769232,0.5833333333333334,0.3584905660377358,0.631578947368421,0.75,0.6666666666666666,0.0566037735849056,0.3333333333333333,0.3333333333333333,1.0,0.7692307692307693,1.0,0.1,1.0,0.75,0.5849056603773585,0.5093084905660378,0.60565,0.532975,0.2,0.2105263157894736,0.3260869565217391,0.1195652173913043,4.654,0.25,0.1428571428571428,,0.1220930232558139,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,d259d72287707e43a77923bb27fc94625e6602327143aa378fe27d15ceaf08cb,,,,1.0,3.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,,3.0,,3.0,1.0,,,,2.0,3.0,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.0566037735849056,,,0.4285714285714285,,,,,0.0566037735849056,0.3333333333333333,0.3333333333333333,1.0,0.0769230769230769,1.0,1.0,,,,0.3333333333333333,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},1631019,NaLyssa Smith,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,c6242d961b5f434aeec3461bbde9d4787c91718c3cef1eb9b75d5801c4fa97ce,,
1629481,1611661321,Arike Ogunbowale,Arike Ogunbowale,1629481,DAL,8339.8,9,139.0,27.0,499.0,499,83.0,98.0,68.0,998,6.0,18.0,1.0,2.0,1.0,5.0,10.0,29.0,5.0,18.0,21.0,65.0,31.0,118.0,526.0,6.0,10.0,6.0,21.0,4.0,10.0,11.0,22.0,20.0,22.0,4.0,6.0,13.0,10.0,23.0,9.0,1.0,7.0,4.0,2.0,56.0,3.0,4.0,4.0,9.0,,13.0,7.0,20.0,,6.0,5.0,1.0,7.0,3.0,5.0,7.0,,2.0,14.0,,2.0,3.0,18.0,,2.0,1.0,25.0,1.0,1.0,35.0,5.0,16.0,3.0,1.0,,,,1.0,97.0,22.0,81.0,3.0,3.0,2.0,-5.0,-3.0,1.0,3.0,110.82164328657312,105.41082164328655,0.4761904761904761,0.5263157894736842,0.3230769230769231,0.6,0.4,0.3782608695652174,0.3947368421052631,0.3666666666666666,0.4496124031007752,0.4772727272727273,0.5238095238095238,0.0923076923076923,0.1111111111111111,0.1379310344827586,24.655172413793103,0.5,,0.0692307692307692,0.0275862068965517,0.0444444444444444,0.0277777777777777,0.059090909090909,0.0276679841897233,0.0444444444444444,0.0333333333333333,,0.0113636363636363,0.1,0.0666666666666666,0.0769230769230769,0.0555555555555555,0.0519480519480519,,,0.1565217391304348,0.3333333333333333,0.375,0.5,0.2521739130434782,0.3448275862068966,0.4,0.3,0.1565217391304348,0.2777777777777778,0.2777777777777778,0.8,0.1052631578947368,0.5,1.0,0.3333333333333333,0.2,0.591304347826087,0.4915013274336283,0.4641115384615384,0.5061346153846153,0.1269841269841269,0.2105263157894736,0.1779661016949152,0.1864406779661017,8.872307692307693,0.3333333333333333,0.3333333333333333,0.3846153846153846,0.1663326653306613,player_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Player""}",20260602T225839Z,2026-06-02T22:58:42+00:00,6a03b377e643deeb23e7d32566d62941036b1e841de299c769bc59d6d20645b0,3.0,7.0,2.0,12.0,43.0,1.0,8.0,,3.0,15.0,50.0,1.0,9.0,1.0,5.0,36.0,9.0,43.0,12.0,1.0,,,1.0,1.0,,,0.8,0.3,0.1111111111111111,0.2,0.3,0.4347826086956521,0.02,,1.0,0.0608695652173913,0.4285714285714285,0.4285714285714285,1.0,0.3739130434782609,0.2790697674418604,0.2857142857142857,0.75,0.4210526315789473,0.125,,0.1333333333333333,0.2,,0.2790697674418604,,25.492,0.4,,,,,2.0,,,1.0,0.0526315789473684,,0.0232558139534883,1.0,0.5,,,,,,,,,,,"[""single_row_table_data"", ""multi_row_table_data""]",{},1629481,Arike Ogunbowale,player_totals,2026-06-02T22:58:43+00:00,20260602T225839Z,7a4bf2865430c56308b438692ccb9c0e6470a7c1ee00d70bffab0a5d631a3067,,
