player_id,player_name,team_id,team_abbreviation,position,games_played,team_games_played,availability_rate,minutes,box_minutes,box_games_played,pbpstats_minutes,pbpstats_games_played,eligibility_minutes_source,candidate_tier,eligible_flag,points_per_75,rebounds_per_75,assists_per_75,stocks_per_75,turnovers_per_75,assist_turnover_ratio,usage,ts_pct_feature,efg_pct_feature,shotquality_pbp_feature,shot_making_over_shotquality_pbp,fta_rate_feature,on_court_net_rating,team_relative_net_rating,team_win_pct,team_net_rating,sample_size_flag,shooting_efficiency_category,shotquality_pbp_profile_label,shot_diet_profile_label,specialized_shooter_label,shot_diet_risk_label,rim_fga_share,three_point_fga_share,midrange_fga_share,production_score,efficiency_score,creation_score,impact_score,availability_score,team_context_score,allstar_value_score,overall_rank,team_rank,score_band,board_note
203827,Natasha Howard,1611661324,MIN,F,20,20,1.0,596.0,596.0,20,305.0,20,sportsdataverse_player_box,Core Candidate,True,10.714285714285714,5.029154518950437,1.7805081216159933,1.5618492294877133,1.842982090795502,0.9661016949152542,24.03776325344953,0.6305147058823529,0.600418410041841,0.5471535564853557,0.0532648535564853,0.3472803347280335,16.649527671497523,2.719032757277816,,13.930494914219707,Usable,Strong Efficiency,High-Quality Shots + Strong Making,Unavailable Shot Diet,Rim Pressure Finisher,Specialist-Dependent,0.6443514644351465,,0.3263598326359833,67.85382670696866,78.36926651135626,46.299414419913,84.12698412698411,83.25396825396825,97.14285714285714,74.44730150707974,1,1,All-Star Case,All-Star Case: Core Candidate with 67.9 production and 84.1 impact scores.
1643426,Olivia Miles,1611661324,MIN,G,20,20,1.0,611.0,611.0,20,281.0,20,sportsdataverse_player_box,Core Candidate,True,11.326530612244898,2.9387755102040813,3.4591836734693877,1.316326530612245,2.0510204081632653,1.6865671641791045,25.813295615275813,0.6208053691275168,0.546692607003891,0.529577734375,0.0171148726288909,0.3852140077821012,17.19924642923543,3.2687515150157225,,13.930494914219707,Strong,Average Efficiency,Average Shot Quality Profile,Paint-Oriented,No Clear Shooting Specialty,Clean Shot Profile,0.4163424124513619,0.2645914396887159,0.3190661478599221,63.16516872862051,70.37112400169062,64.78169152658216,81.58730158730158,84.2063492063492,97.14285714285714,74.03515166386154,2,2,All-Star Case,All-Star Case: Core Candidate with 63.2 production and 81.6 impact scores.
1628269,Nia Coffey,1611661324,MIN,F,20,20,1.0,548.0,548.0,20,288.0,20,sportsdataverse_player_box,Core Candidate,True,6.036834924965893,4.092769440654843,1.6030013642564802,1.7735334242837655,0.5457025920873124,2.9375,13.067729083665338,0.597972972972973,0.5874125874125874,0.5388272727272727,0.0485853146853146,0.0909090909090909,12.167078630493265,-1.7634162837264427,,13.930494914219707,Usable,Strong Efficiency,High-Quality Shots + Strong Making,Modern Shot Diet,Corner Spacer,Clean Shot Profile,0.2587412587412587,0.5734265734265734,0.1678321678321678,69.26242495470572,62.69090389000284,65.34618171049458,74.12698412698414,82.14285714285714,97.14285714285714,72.40968252721945,3,3,All-Star Case,All-Star Case: Core Candidate with 69.3 production and 74.1 impact scores.
1628932,A'ja Wilson,1611661319,LVA,C,19,21,0.9047619047619048,613.0,613.0,19,321.0,19,sportsdataverse_player_box,Core Candidate,True,14.957177814029363,5.444535073409462,1.682300163132137,2.0799347471451877,1.5599510603588909,1.0784313725490196,32.34657039711191,0.6146095717884131,0.5512048192771084,0.4594840361445783,0.0917207831325301,0.4487951807228915,10.921054382393251,5.031012992323326,,5.890041390069925,Strong,Average Efficiency,Tough-Shot Maker,Midrange-Heavy,Midrange Specialist,Midrange-Heavy Risk,0.2379518072289156,0.1325301204819277,0.6295180722891567,73.27048434382584,64.19844524575073,53.229561253852324,88.88888888888887,71.66666666666667,69.76190476190476,71.06237924381938,4,1,All-Star Case,All-Star Case: Core Candidate with 73.3 production and 88.9 impact scores.
1631007,Veronica Burton,1611661331,GSV,G,21,21,1.0,597.0,597.0,21,238.0,21,sportsdataverse_player_box,Core Candidate,True,8.859060402684564,2.4161073825503356,3.758389261744967,1.2416107382550334,1.2751677852348995,2.9473684210526314,21.549079754601227,0.5432098765432098,0.4615384615384615,0.4641225247524753,-0.0025840632140137,0.4230769230769231,12.41271453006786,4.398429030387689,,8.01428549968017,Usable,Low Efficiency,Tough Shot Profile,Balanced Shot Diet,No Clear Shooting Specialty,Midrange-Heavy Risk,0.1875,0.3846153846153846,0.4278846153846153,65.08580440700169,43.049511377357504,76.95169837707112,80.7936507936508,87.77777777777779,90.47619047619048,70.40823511790958,5,1,All-Star Case,All-Star Case: Core Candidate with 65.1 production and 80.8 impact scores.
1627673,Jonquel Jones,1611661313,NYL,C,21,21,1.0,620.0,620.0,21,228.0,20,sportsdataverse_player_box,Core Candidate,True,9.869281045751634,5.88235294117647,1.7973856209150327,1.2091503267973858,1.3398692810457518,1.3414634146341464,20.980091883614087,0.648068669527897,0.5989847715736041,0.5137271573604061,0.085257614213198,0.416243654822335,5.221316629656513,-1.3086937890004577,,6.530010418656971,Usable,Strong Efficiency,Average Shot Quality Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.3147208121827411,0.4720812182741117,0.2131979695431472,70.04744905987685,76.95053629761652,56.091816762478786,60.63492063492063,88.8888888888889,76.19047619047619,69.95066267378496,6,1,All-Star Case,All-Star Case: Core Candidate with 70.0 production and 60.6 impact scores.
1631009,Rhyne Howard,1611661330,ATL,G,20,21,0.9523809523809523,704.0,704.0,20,244.0,20,sportsdataverse_player_box,Core Candidate,True,10.179533213644524,2.073608617594255,1.7235188509874328,1.7235188509874326,0.7271095152603232,2.3703703703703702,20.956995760145364,0.5768025078369906,0.5287162162162162,0.5055383161512027,0.0231779000650135,0.25,5.343829551971538,-0.3210454591843188,,5.664875011155857,Strong,Average Efficiency,Average Shot Quality Profile,Modern Shot Diet,Perimeter Volume Threat,Clean Shot Profile,0.1655405405405405,0.6148648648648648,0.2195945945945946,69.53542678415775,53.46936470346625,75.83725904738742,71.26984126984127,81.34920634920634,64.52380952380953,68.29458833511063,7,1,All-Star Case,All-Star Case: Core Candidate with 69.5 production and 71.3 impact scores.
1627668,Breanna Stewart,1611661313,NYL,F,21,21,1.0,689.0,689.0,21,315.0,20,sportsdataverse_player_box,Core Candidate,True,11.812647289866458,4.978397486252946,1.5907305577376276,1.56127258444619,1.4139827179890025,1.125,27.501749475157453,0.5753623188405798,0.4911660777385159,0.4844798586572438,0.006686219081272,0.5017667844522968,7.657665440722738,1.1276550220657668,,6.530010418656971,Strong,Average Efficiency,Tough Shot Profile,Midrange-Heavy,No Clear Shooting Specialty,Midrange-Heavy Risk,0.2791519434628975,0.215547703180212,0.5053003533568904,70.02657618166108,53.89590169420355,53.532627030779956,74.6031746031746,90.63492063492065,76.19047619047619,67.91889304204757,8,2,All-Star Case,All-Star Case: Core Candidate with 70.0 production and 74.6 impact scores.
1641648,Aliyah Boston,1611661325,IND,C,19,20,0.95,514.0,514.0,19,194.0,19,sportsdataverse_player_box,Core Candidate,True,11.665866538646183,5.904944791166587,1.9443110897743638,1.584253480556889,1.9083053288526164,1.0188679245283019,26.683291770573568,0.6044776119402985,0.5548245614035088,0.5041140350877193,0.0507105263157894,0.3771929824561403,6.302042998856805,-0.4253947176916171,,6.7274377165484225,Usable,Average Efficiency,Average Shot Quality Profile,Paint-Oriented,No Clear Shooting Specialty,Balanced / Low Risk,0.3771929824561403,0.2236842105263158,0.3991228070175439,70.67276349299804,65.21443561540597,51.04751993163241,70.47619047619048,69.36507936507935,83.57142857142857,67.75709487496445,9,1,All-Star Case,All-Star Case: Core Candidate with 70.7 production and 70.5 impact scores.
1631136,Pauline Astier,1611661313,NYL,G,22,21,1.0476190476190477,543.0,543.0,22,142.0,21,sportsdataverse_player_box,Core Candidate,True,8.10708898944193,2.3755656108597285,3.092006033182504,0.7918552036199095,1.244343891402715,2.484848484848485,17.551755175517552,0.6604938271604939,0.5985401459854015,0.5054529411764707,0.0930872048089308,0.437956204379562,6.928707925947634,0.3986975072906631,,6.530010418656971,Usable,Strong Efficiency,Average Shot Quality Profile,Paint-Oriented,Rim Pressure Finisher,Balanced / Low Risk,0.437956204379562,0.2043795620437956,0.3576642335766423,55.44410371121381,76.3775949625889,67.96717109398162,56.98412698412699,93.8095238095238,76.19047619047619,67.72844598124387,10,3,All-Star Case,All-Star Case: Core Candidate with 55.4 production and 57.0 impact scores.
