player_id,player_name,off_poss,def_poss,on_pts_for,on_pts_against,off_court_off_poss,off_court_def_poss,off_court_pts_for,off_court_pts_against,on_ortg,on_drtg,on_net,off_ortg,off_drtg,off_net,ortg_swing,drtg_swing,net_swing,on_poss_share
1629496,Ezi Magbegor,435.0,438.0,450.0,440.0,472.0,486.0,459.0,519.0,103.44827586206897,100.4566210045662,2.991654857502766,97.2457627118644,106.79012345679013,-9.544360744925726,6.202513150204567,-6.333502452223925,12.536015602428492,0.4796030871003308
1629497,Marina Mabrey,1907.0,1912.0,2066.0,2246.0,680.0,698.0,762.0000000000001,776.0,108.33770319874148,117.46861924686192,-9.13091604812044,112.05882352941178,111.17478510028653,0.8840384291252548,-3.7211203306703027,6.293834146575392,-10.014954477245695,0.7371472748357171
1629498,Jackie Young,2388.0,2418.0,2795.0,2543.0,569.0,580.0,576.9999999999999,656.0,117.04355108877722,105.16956162117452,11.873989467602698,101.40597539543057,113.10344827586208,-11.697472880431505,15.637575693346648,-7.933886654687555,23.571462348034203,0.8075752451809266
1629501,Alanna Smith,997.0,998.0,1051.0,1106.0,1274.0,1290.0,1486.0,1348.0,105.41624874623872,110.82164328657316,-5.4053945403344414,116.64050235478807,104.49612403100774,12.14437832378033,-11.224253608549347,6.325519255565425,-17.54977286411477,0.43901365037428447
1629524,Bridget Carleton,2112.0,2140.0,2339.0,2404.0,698.0,690.0,710.0000000000001,782.0,110.74810606060606,112.33644859813083,-1.5883425375247668,101.71919770773641,113.33333333333333,-11.614135625596916,9.02890835286965,-0.9968847352024994,10.025793088072149,0.7516014234875444
1629539,Amy Okonkwo,3.0,4.0,1.0,1.0,80.0,78.0,89.0,104.0,33.33333333333333,25.0,8.333333333333329,111.25,133.33333333333331,-22.083333333333314,-77.91666666666667,-108.33333333333331,30.416666666666643,0.03614457831325301
1629546,Marine Johannes,1466.0,1465.0,1632.0,1544.0,1250.0,1266.0,1400.0,1382.0,111.32332878581173,105.39249146757679,5.930837318234936,112.00000000000001,109.16271721958925,2.83728278041076,-0.6766712141882891,-3.7702257520124647,3.0935545378241756,0.5397643593519882
1629566,Han Xu,1044.0,1054.0,1162.0,1095.0,1921.0,1928.0,2177.0,2132.0,111.30268199233717,103.88994307400378,7.412738918333389,113.32639250390422,110.58091286307055,2.745479640833665,-2.023710511567046,-6.69096978906677,4.667259277499724,0.3521079258010118
1629567,Natisha Hiedeman,2156.0,2172.0,2317.0,2373.0,732.0,753.0,683.0,813.0,107.46753246753246,109.25414364640883,-1.7866111788763703,93.30601092896174,107.96812749003983,-14.662116561078093,14.161521538570724,1.2860161563690014,12.875505382201723,0.7465373961218836
1629568,Kennedy Burke,1592.0,1597.0,1622.0,1716.0,1107.0,1127.0,1075.0,1255.0,101.88442211055278,107.45147150907952,-5.567049398526748,97.10930442637759,111.35758651286602,-14.24828208648843,4.775117684175186,-3.9061150037864962,8.681232687961682,0.5898480918858836
1629574,Li Yueru,541.0,553.0,637.0,616.0,1530.0,1537.0,1667.0,1631.0,117.7449168207024,111.39240506329114,6.352511757411264,108.95424836601306,106.11581001951855,2.838438346494513,8.790668454689339,5.276595043772588,3.514073410916751,0.2612264606470304
1629576,Maria Conde,1737.0,1772.0,1912.0,2075.0,837.0,829.0,892.0,937.0,110.0748416810593,117.09932279909707,-7.0244811180377695,106.5710872162485,113.02774427020508,-6.456657053956576,3.5037544648107968,4.07157852889199,-0.5678240640811936,0.6748251748251748
1629581,Emese Hof,41.0,46.0,35.0,53.0,211.0,212.0,219.0,199.0,85.36585365853658,115.21739130434783,-29.85153764581125,103.7914691943128,93.86792452830188,9.923544666010912,-18.425615535776217,21.349466776045944,-39.77508231182216,0.1626984126984127
1630096,DiJonai Carrington,328.0,335.0,360.0,374.0,425.0,426.0,434.0,435.0,109.75609756097562,111.64179104477611,-1.8856934838004946,102.11764705882354,102.11267605633803,0.004971002485504528,7.638450502152082,9.529114988438081,-1.8906644862859991,0.4355909694555113
1630097,Kaila Charles,1303.0,1332.0,1490.0,1340.0,1383.0,1392.0,1481.0,1418.0,114.3514965464313,100.60060060060061,13.750895945830692,107.08604483007953,101.86781609195404,5.2182287381254895,7.265451716351777,-1.2672154913534257,8.532667207705202,0.4851079672375279
1630108,Mariella Fasoula,30.0,30.0,33.0,35.0,205.0,210.0,184.0,232.0,110.00000000000001,116.66666666666667,-6.666666666666657,89.75609756097562,110.47619047619048,-20.720092915214863,20.243902439024396,6.19047619047619,14.053426248548206,0.1276595744680851
1630112,Tyasha Harris,909.0,914.0,1075.0,964.0,1738.0,1759.0,2034.0,1972.0,118.26182618261826,105.47045951859957,12.791366664018696,117.03107019562715,112.10915292779988,4.9219172678272685,1.230755986991113,-6.6386934092003145,7.869449396191428,0.3434076312806951
1630115,Joyner Holmes,28.0,29.0,19.999999999999996,22.000000000000004,47.0,45.0,57.0,37.0,71.42857142857142,75.86206896551725,-4.433497536945836,121.27659574468086,82.22222222222221,39.05437352245865,-49.848024316109445,-6.360153256704962,-43.48787105940448,0.37333333333333335
1630134,Sug Sutton,439.0,450.0,462.0,505.0,1312.0,1309.0,1441.0,1440.0,105.23917995444192,112.22222222222223,-6.983042267780306,109.83231707317074,110.00763941940413,-0.17532234623338638,-4.593137118728819,2.2145828028181,-6.807719921546919,0.25071387778412335
1630138,Peyton Williams,12.0,12.0,12.0,13.000000000000002,70.0,71.0,87.0,53.0,100.0,108.33333333333334,-8.333333333333343,124.28571428571429,74.64788732394366,49.63782696177063,-24.285714285714292,33.68544600938968,-57.97116029510397,0.14634146341463414
1630142,Leonie Fiebich,789.0,801.0,886.0,826.0,307.0,301.0,349.0,323.0,112.29404309252217,103.12109862671662,9.172944465805557,113.68078175895766,107.30897009966777,6.3718116592898895,-1.386738666435491,-4.187871472951159,2.8011328065156675,0.7198905109489051
1630143,Luisa Geiselsoder,671.0,671.0,715.0,741.0,966.0,972.0,998.0,1111.0,106.55737704918033,110.43219076005961,-3.8748137108792804,103.31262939958592,114.30041152263375,-10.987782123047836,3.244747649594416,-3.86822076257414,7.112968412168556,0.4098961514966402
1630148,Jihyun Park,613.0,618.0,658.0,682.0,1933.0,1944.0,2067.0,2246.0,107.34094616639479,110.35598705501619,-3.0150408886213995,106.93222969477496,115.53497942386832,-8.602749729093361,0.40871647161982594,-5.1789923688521355,5.5877088404719615,0.24076983503534957
