player,metric,value,league_pctile,rookie_pctile,rookie_rank,lower_is_better,league_median,rookie_median
Gabriela Jaquez,blk_75,0.05933544303797468,5.369127516778524,18.91891891891892,31.0,False,0.5118110236220472,0.3289473684210526
Gabriela Jaquez,stocks_75,1.4833860759493671,26.174496644295303,40.54054054054054,23.0,False,2.0270270270270268,1.802325581395349
Gabriela Jaquez,foul_75,2.4920886075949364,90.60402684563759,97.2972972972973,2.0,True,3.7958115183246077,4.247572815533981
Gabriela Jaquez,fta_75,3.5655737704918034,48.99328859060403,56.75675675675676,17.0,False,3.6873840445269015,3.4303534303534304
Gabriela Jaquez,ftr,0.31868131868131866,57.71812080536913,56.75675675675676,17.0,False,0.28405797101449276,0.2840909090909091
Gabriela Jaquez,shot_75,11.188524590163935,37.58389261744966,51.35135135135135,19.0,False,11.850921273031826,11.188524590163935
Gabriela Jaquez,rim_share,0.3791208791208791,69.79865771812081,64.86486486486487,14.0,False,0.28160919540229884,0.32075471698113206
Gabriela Jaquez,mid_share,0.32417582417582413,39.59731543624161,29.72972972972973,27.0,True,0.292259083728278,0.28460038986354774
Gabriela Jaquez,three_share,0.2967032967032967,32.88590604026846,29.72972972972973,27.0,False,0.39636363636363636,0.411214953271028
Gabriela Jaquez,rim_accuracy,0.5797101449275363,26.174496644295303,40.54054054054054,23.0,False,0.6470588235294118,0.6216216216216216
Gabriela Jaquez,three_accuracy,0.2962962962962963,30.555555555555557,41.66666666666667,22.0,False,0.33098523124757095,0.31337071015970097
Gabriela Jaquez,unassisted_pts_share,0.27976190476190477,51.006711409395976,56.75675675675676,17.0,False,0.2785515320334262,0.2594594594594595
Gabriela Jaquez,blocked_rate,0.06043956043956044,44.29530201342282,54.054054054054056,18.0,True,0.05263157894736842,0.06134969325153374
Gabriela Jaquez,on_net,-3.985526042747466,28.859060402684566,40.54054054054054,23.0,False,-1.0725857868956865,-2.9497545162915344
Gabriela Jaquez,net_swing,-7.209832467736092,16.10738255033557,21.62162162162162,30.0,False,-0.08191443580182067,-0.5678240640811936
Gabriela Jaquez,ortg_swing,-6.774958555903481,17.449664429530202,32.432432432432435,26.0,False,0.14766015447524694,-0.5207334994568953
Gabriela Jaquez,drtg_swing,0.4348739118326108,45.63758389261745,43.24324324324324,22.0,True,-0.15310607673868049,-1.0957674714839953
Gabriela Jaquez,on_poss_share,0.46142208774583965,36.241610738255034,62.16216216216216,15.0,False,0.5571593533487298,0.35118592195868403
Kiki Rice,min_per_game,26.088335,65.77181208053692,86.48648648648648,6.0,False,22.482577272727273,14.19479375
Kiki Rice,usage,18.30929007870771,49.664429530201346,67.56756756756756,13.0,False,18.313632100165844,17.104845933231744
Kiki Rice,pace_neutral_pts_75,17.33558994197292,62.41610738255034,86.48648648648648,6.0,False,14.83433734939759,13.08651026392962
Kiki Rice,ts_pct,0.6213602329450916,87.91946308724832,91.8918918918919,4.0,False,0.5613472333600642,0.533021320852834
Kiki Rice,efg_pct,0.5474683544303798,67.78523489932886,75.67567567567568,10.0,False,0.5155440414507773,0.4765625
Kiki Rice,shot_quality_avg,0.5289908679927667,81.20805369127517,81.08108108108108,8.0,False,0.5113504216867469,0.5156212072649572
Kiki Rice,shot_making_over_sq,0.018477486437613044,56.375838926174495,67.56756756756756,13.0,False,0.003609316770186388,-0.025081249999999944
Kiki Rice,ast_75,4.279497098646035,76.51006711409396,75.67567567567568,10.0,False,3.0952380952380953,2.9750479846449136
Kiki Rice,tov_75,2.1034816247582206,67.78523489932886,75.67567567567568,10.0,True,2.407704654895666,2.4069319640564824
Kiki Rice,ast_to_tov,2.0344827586206895,81.20805369127517,91.8918918918919,4.0,False,1.4210526315789473,1.4444444444444444
Kiki Rice,ast_pts_created_75,10.662475822050292,77.18120805369128,72.97297297297297,11.0,False,7.354721549636803,6.573896353166987
Kiki Rice,oreb_75,1.5957446808510638,55.70469798657718,62.16216216216216,15.0,False,1.4296187683284458,1.3816925734024181
Kiki Rice,dreb_75,3.742802303262956,42.95302013422819,56.75675675675676,17.0,False,3.984819734345351,3.4554973821989527
Kiki Rice,off_fgrebound_pct,0.04198315535068713,55.033557046979865,62.16216216216216,15.0,False,0.03974141324482758,0.038836481704770234
Kiki Rice,def_fgrebound_pct,0.10949505755137659,44.966442953020135,56.75675675675676,17.0,False,0.11404379229878943,0.10636640836981842
Kiki Rice,stl_75,1.1516314779270633,38.92617449664429,37.83783783783784,24.0,False,1.3372389200203771,1.3953488372093024
Kiki Rice,blk_75,0.28790786948176583,23.48993288590604,43.24324324324324,22.0,False,0.5118110236220472,0.3289473684210526
Kiki Rice,stocks_75,1.4395393474088292,25.503355704697988,37.83783783783784,24.0,False,2.0270270270270268,1.802325581395349
Kiki Rice,foul_75,4.606525911708253,20.13422818791946,32.432432432432435,26.0,True,3.7958115183246077,4.247572815533981
Kiki Rice,fta_75,5.657640232108317,83.89261744966443,94.5945945945946,3.0,False,3.6873840445269015,3.4303534303534304
Kiki Rice,ftr,0.4936708860759494,92.61744966442953,91.8918918918919,4.0,False,0.28405797101449276,0.2840909090909091
Kiki Rice,shot_75,11.460348162475821,42.281879194630875,56.75675675675676,17.0,False,11.850921273031826,11.188524590163935
Kiki Rice,rim_share,0.379746835443038,70.46979865771812,67.56756756756756,13.0,False,0.28160919540229884,0.32075471698113206
Kiki Rice,mid_share,0.3291139240506329,36.91275167785235,27.027027027027028,28.0,True,0.292259083728278,0.28460038986354774
Kiki Rice,three_share,0.2911392405063291,30.201342281879196,21.62162162162162,30.0,False,0.39636363636363636,0.411214953271028
Kiki Rice,rim_accuracy,0.75,90.60402684563759,87.83783783783784,5.0,False,0.6470588235294118,0.6216216216216216
Kiki Rice,three_accuracy,0.3695652173913043,67.36111111111111,77.77777777777779,9.0,False,0.33098523124757095,0.31337071015970097
Kiki Rice,unassisted_pts_share,0.47398843930635837,89.26174496644296,89.1891891891892,5.0,False,0.2785515320334262,0.2594594594594595
Kiki Rice,blocked_rate,0.0759493670886076,26.174496644295303,35.13513513513514,25.0,True,0.05263157894736842,0.06134969325153374
Kiki Rice,on_net,-2.112252512464849,38.92617449664429,59.45945945945946,16.0,False,-1.0725857868956865,-2.9497545162915344
Kiki Rice,net_swing,11.387863739569553,91.2751677852349,91.8918918918919,4.0,False,-0.08191443580182067,-0.5678240640811936
Kiki Rice,ortg_swing,9.70531346000682,90.60402684563759,94.5945945945946,3.0,False,0.14766015447524694,-0.5207334994568953
Kiki Rice,drtg_swing,-1.682550279562733,61.07382550335571,56.75675675675676,17.0,True,-0.15310607673868049,-1.0957674714839953
