player_id,player_name,minutes,off_poss,def_poss,total_poss,points,fg2_m,fg2_a,fg3_m,fg3_a,ft_points,fta,at_rim_fgm,at_rim_fga,short_mid_range_fgm,short_mid_range_fga,long_mid_range_fgm,long_mid_range_fga,corner3_fgm,corner3_fga,arc3_fgm,arc3_fga,assists,two_pt_assists,three_pt_assists,assist_points,turnovers,live_ball_turnovers,dead_ball_turnovers,bad_pass_turnovers,lost_ball_turnovers,off_rebounds,def_rebounds,rebounds,self_oreb,steals,blocks,blocked_at_rim,fouls,shooting_fouls,offensive_fouls,fouls_drawn,charge_fouls_drawn,two_pt_shooting_fouls_drawn,three_pt_shooting_fouls_drawn,pts_assisted2s,pts_unassisted2s,pts_assisted3s,pts_unassisted3s,pts_putbacks,second_chance_points,penalty_points,first_chance_points,fg2a_blocked,fg3a_blocked,plus_minus,team_points,opponent_points,second_chance_off_poss,penalty_off_poss,recovered_blocks,fga_total,games_played,team_wins,teams,off_fgrebound_pct,def_fgrebound_pct,off_at_rim_rebound_pct,def_at_rim_rebound_pct,def_three_pt_rebound_pct,off_three_pt_rebound_pct,self_oreb_pct,shot_quality_avg,on_off_rtg,on_def_rtg,usage,avg2pt_shot_distance,avg3pt_shot_distance,min_per_game,pts_per_game,pace_neutral_pts_75,ast_75,tov_75,live_tov_75,oreb_75,dreb_75,stl_75,blk_75,stocks_75,foul_75,fouls_drawn_75,shot_75,fta_75,ts_pct,efg_pct,fg3_pct,fg2_pct,ftr,ast_to_tov,ast_pts_created_75,pts_plus_created_75,rim_share,short_mid_share,long_mid_share,mid_share,three_share,corner3_share,rim_and_three_share,rim_accuracy,three_accuracy,blocked_rate,unassisted_pts_share,putback_pts_share,second_chance_pts_share,penalty_pts_share,shot_making_over_sq,net_on_court,pm_per_100,display_name,position_abbreviation,experience_years,draft_year,draft_selection,draft_round,college_id,age,off_poss_oo,def_poss_oo,on_pts_for,on_pts_against,off_court_off_poss,off_court_def_poss,off_court_pts_for,off_court_pts_against,on_ortg,on_drtg,on_net,off_ortg,off_drtg,off_net,ortg_swing,drtg_swing,net_swing,on_poss_share,is_rookie,is_ucla,is_d26,min_per_game__lg_pctile,min_per_game__rk_pctile,minutes__lg_pctile,minutes__rk_pctile,usage__lg_pctile,usage__rk_pctile,pace_neutral_pts_75__lg_pctile,pace_neutral_pts_75__rk_pctile,ts_pct__lg_pctile,ts_pct__rk_pctile,efg_pct__lg_pctile,efg_pct__rk_pctile,shot_quality_avg__lg_pctile,shot_quality_avg__rk_pctile,shot_making_over_sq__lg_pctile,shot_making_over_sq__rk_pctile,ast_75__lg_pctile,ast_75__rk_pctile,tov_75__lg_pctile,tov_75__rk_pctile,ast_to_tov__lg_pctile,ast_to_tov__rk_pctile,ast_pts_created_75__lg_pctile,ast_pts_created_75__rk_pctile,pts_plus_created_75__lg_pctile,pts_plus_created_75__rk_pctile,oreb_75__lg_pctile,oreb_75__rk_pctile,dreb_75__lg_pctile,dreb_75__rk_pctile,stl_75__lg_pctile,stl_75__rk_pctile,blk_75__lg_pctile,blk_75__rk_pctile,stocks_75__lg_pctile,stocks_75__rk_pctile,foul_75__lg_pctile,foul_75__rk_pctile,fta_75__lg_pctile,fta_75__rk_pctile,ftr__lg_pctile,ftr__rk_pctile,shot_75__lg_pctile,shot_75__rk_pctile,rim_share__lg_pctile,rim_share__rk_pctile,mid_share__lg_pctile,mid_share__rk_pctile,three_share__lg_pctile,three_share__rk_pctile,corner3_share__lg_pctile,corner3_share__rk_pctile,rim_accuracy__lg_pctile,rim_accuracy__rk_pctile,three_accuracy__lg_pctile,three_accuracy__rk_pctile,off_fgrebound_pct__lg_pctile,off_fgrebound_pct__rk_pctile,def_fgrebound_pct__lg_pctile,def_fgrebound_pct__rk_pctile,unassisted_pts_share__lg_pctile,unassisted_pts_share__rk_pctile,blocked_rate__lg_pctile,blocked_rate__rk_pctile,on_net__lg_pctile,on_net__rk_pctile,net_swing__lg_pctile,net_swing__rk_pctile,ortg_swing__lg_pctile,ortg_swing__rk_pctile,drtg_swing__lg_pctile,drtg_swing__rk_pctile,pm_per_100__lg_pctile,pm_per_100__rk_pctile,on_poss_share__lg_pctile,on_poss_share__rk_pctile
201886,DeWanna Bonner,990.4165,1955.0,1989.0,3944.0,381.0,82.0,155.0,44.0,166.0,85.0,101.0,59.0,82.0,17.0,51.0,6.0,22.0,13.0,50.0,31.0,116.0,54.0,39.0,15.0,123.0,27.0,12.0,15.0,9.0,3.0,29.0,187.0,216.0,5.0,43.0,29.0,11.0,61.0,38.0,4.0,105.0,2.0,37.0,2.0,114.0,50.0,123.0,9.0,12.0,29.0,90.0,352.0,12.0,3.0,-73.0,3020,3148,197.0,561.0,18.0,321.0,36,13,PHX,0.030758059212971905,0.20206205602622143,0.07334754191531685,0.31939097576352476,0.1862505630228104,0.028011728254695008,0.026342710997442457,0.5101052959501557,105.42199488491049,107.29009552538965,17.872749367911137,6.10258064516129,25.471686746987952,27.511569444444447,10.583333333333334,14.616368286445013,2.071611253196931,1.0358056265984654,0.4603580562659847,1.1125319693094629,7.051282051282051,1.6214177978883861,1.0935143288084466,2.7149321266968327,2.300150829562594,4.028132992327365,12.31457800511509,3.8746803069053706,0.5212894045534151,0.46105919003115264,0.26506024096385544,0.5290322580645161,0.3146417445482866,2.0,4.718670076726343,19.335038363171357,0.2554517133956386,0.1588785046728972,0.06853582554517133,0.2274143302180685,0.5171339563862928,0.1557632398753894,0.7725856697819313,0.7195121951219512,0.26506024096385544,0.04672897196261682,0.19932432432432431,0.04054054054054054,0.07611548556430446,0.23622047244094488,-0.0490461059190031,-1.868100640479156,-1.8509127789046655,DeWanna Bonner,F,17,,,,2.0,39,1955.0,1989.0,2061.0,2134.0,896.0,900.0,959.0,1014.0,105.42199488491049,107.29009552538965,-1.868100640479156,107.03125,112.66666666666667,-5.635416666666671,-1.6092551150895105,-5.376571141277026,3.7673160261875154,0.6857243072606103,False,False,False,69.79865771812081,,79.86577181208054,,48.322147651006716,,48.99328859060403,,32.88590604026846,,22.14765100671141,,49.664429530201346,,20.80536912751678,,16.778523489932887,,3.3557046979865772,,78.85906040268456,,15.436241610738255,,29.53020134228188,,39.59731543624161,,86.57718120805369,,75.16778523489933,,76.51006711409396,,77.85234899328859,,6.0402684563758395,,53.02013422818792,,57.04697986577181,,55.70469798657718,,41.61073825503356,,24.832214765100673,,76.51006711409396,,81.20805369127517,,79.86577181208054,,20.833333333333336,,40.939597315436245,,88.59060402684564,,33.557046979865774,,36.91275167785235,,42.95302013422819,,64.42953020134227,,37.58389261744966,,16.778523489932887,,40.26845637583892,,71.14093959731544,
202252,Alysha Clark,258.8999,502.0,526.0,1028.0,55.0,7.0,14.0,9.0,28.0,14.0,19.0,4.0,7.0,3.0,7.0,0.0,0.0,3.0,12.0,6.0,16.0,15.0,14.0,1.0,31.0,13.0,3.0,10.0,3.0,0.0,8.0,27.0,35.0,0.0,5.0,3.0,1.0,45.0,19.0,5.0,21.0,0.0,5.0,0.0,6.0,8.0,27.0,0.0,2.0,7.0,11.0,48.0,2.0,0.0,-14.0,2109,2020,68.0,142.0,2.0,42.0,24,14,DAL,0.03144585220195821,0.11564868213857607,0.0,0.12515842839036753,0.06960124792824413,0.04190855625118573,0.0,0.5167726190476191,109.36254980079681,107.0342205323194,11.194389032320892,4.6,23.75357142857143,10.787495833333333,2.2916666666666665,8.217131474103585,2.2410358565737054,1.9422310756972112,0.448207171314741,1.1952191235059761,3.8498098859315593,0.7129277566539923,0.42775665399239543,1.1406844106463878,6.416349809885931,3.137450199203187,6.274900398406374,2.8386454183266934,0.5460683081810961,0.4880952380952381,0.32142857142857145,0.5,0.4523809523809524,1.1538461538461537,4.631474103585657,12.848605577689241,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.2857142857142857,0.8333333333333333,0.5714285714285714,0.32142857142857145,0.047619047619047616,0.1951219512195122,0.04878048780487805,0.12727272727272726,0.2,-0.028677380952380982,2.328329268477418,-1.3618677042801557,Alysha Clark,F,14,,,,2393.0,39,502.0,526.0,549.0,563.0,1381.0,1376.0,1560.0,1457.0,109.3625498007968,107.0342205323194,2.328329268477404,112.96162201303403,105.88662790697674,7.074994106057289,-3.599072212237232,1.1475926253426536,-4.746664837579885,0.2665958576739246,False,False,False,8.053691275167784,,2.013422818791946,,4.697986577181208,,4.697986577181208,,40.939597315436245,,36.91275167785235,,59.06040268456376,,32.21476510067114,,23.48993288590604,,26.174496644295303,,31.543624161073826,,13.422818791946309,,4.697986577181208,,42.95302013422819,,45.63758389261745,,6.7114093959731544,,42.95302013422819,,11.409395973154362,,98.65771812080537,,40.26845637583892,,87.24832214765101,,2.684563758389262,,18.79194630872483,,8.053691275167784,,91.61073825503355,,98.65771812080537,,23.825503355704697,,41.66666666666667,,42.281879194630875,,51.67785234899329,,31.543624161073826,,39.261744966442954,,59.73154362416108,,27.516778523489933,,28.859060402684566,,63.08724832214765,,48.322147651006716,,7.38255033557047,
202664,Courtney Vandersloot,432.2667,909.0,908.0,1817.0,186.0,41.0,95.0,20.0,51.0,44.0,58.0,26.0,50.0,8.0,25.0,7.0,20.0,2.0,10.0,18.0,41.0,98.0,78.0,20.0,216.0,38.0,27.0,11.0,21.0,6.0,9.0,47.0,56.0,2.0,24.0,5.0,3.0,34.0,17.0,1.0,39.0,0.0,23.0,0.0,36.0,46.0,48.0,12.0,0.0,8.0,49.0,178.0,12.0,0.0,-13.0,1811,1802,104.0,230.0,2.0,146.0,20,10,CHI,0.017417386733513392,0.11955263918020155,0.01596731101681597,0.10221837633731908,0.10890770084052022,0.02487941101802488,0.0231023102310231,0.5070532656555773,106.49064906490649,108.03964757709251,20.608429102927776,7.023157894736841,26.42156862745098,21.613335,9.3,15.346534653465348,8.085808580858085,3.1353135313531353,2.2277227722772275,0.7425742574257426,3.88215859030837,1.9823788546255507,0.41299559471365643,2.395374449339207,2.8083700440528636,3.2178217821782176,12.046204620462047,4.785478547854786,0.5422108208955223,0.4863013698630137,0.39215686274509803,0.43157894736842106,0.3972602739726027,2.5789473684210527,17.82178217821782,33.16831683168317,0.3424657534246575,0.17123287671232876,0.136986301369863,0.3082191780821918,0.3493150684931507,0.0684931506849315,0.6917808219178082,0.52,0.39215686274509803,0.0821917808219178,0.4084507042253521,0.0,0.043010752688172046,0.26344086021505375,-0.02075189579256359,-1.5489985121860173,-0.7154650522839846,Courtney Vandersloot,G,16,,,,2250.0,37,909.0,908.0,968.0,981.0,749.0,768.0,843.0,821.0,106.49064906490648,108.0396475770925,-1.5489985121860173,112.55006675567422,106.90104166666667,5.6490250890075515,-6.059417690767745,1.1386059104258237,-7.198023601193569,0.5482509047044632,False,False,False,44.966442953020135,,24.161073825503358,,63.758389261744966,,53.02013422818792,,38.92617449664429,,34.22818791946309,,46.308724832214764,,38.25503355704698,,96.64429530201343,,85.23489932885906,,90.60402684563759,,95.30201342281879,,87.91946308724832,,24.832214765100673,,46.308724832214764,,89.93288590604027,,41.61073825503356,,68.45637583892618,,21.476510067114095,,69.79865771812081,,73.8255033557047,,54.36241610738255,,63.758389261744966,,55.70469798657718,,38.92617449664429,,45.302013422818796,,10.06711409395973,,81.59722222222221,,15.436241610738255,,55.033557046979865,,79.86577181208054,,79.86577181208054,,46.97986577181208,,16.778523489932887,,19.463087248322147,,62.41610738255034,,53.691275167785236,,47.651006711409394,
203014,Nneka Ogwumike,1087.3499,2197.0,2215.0,4412.0,585.0,180.0,326.0,48.0,124.0,81.0,95.0,94.0,130.0,67.0,153.0,19.0,43.0,8.0,20.0,40.0,104.0,108.0,69.0,39.0,255.0,65.0,42.0,23.0,32.0,10.0,63.0,240.0,303.0,7.0,39.0,13.0,4.0,61.0,26.0,6.0,105.0,0.0,38.0,0.0,250.0,110.0,135.0,9.0,44.0,96.0,135.0,489.0,21.0,1.0,-169.0,3067,3275,244.0,494.0,6.0,450.0,35,11,LAS,0.05920902684554051,0.23776475941759978,0.08478553005180224,0.21670235082198963,0.22219636603607418,0.05140074848870382,0.028840981503703397,0.49749033333333337,108.2385070550751,114.98871331828443,22.450620498715637,7.013190184049081,24.633064516129032,31.06714,16.714285714285715,19.970414201183434,3.686845698680018,2.2189349112426036,1.4337733272644517,2.1506599908966773,8.126410835214447,1.3205417607223475,0.44018058690744916,1.7607223476297966,2.0654627539503383,3.5844333181611288,15.36185707783341,3.2430587164314977,0.5947539650264335,0.56,0.3870967741935484,0.5521472392638037,0.2111111111111111,1.6615384615384616,8.7050523441056,28.675466545289034,0.28888888888888886,0.34,0.09555555555555556,0.4355555555555556,0.27555555555555555,0.044444444444444446,0.5644444444444444,0.7230769230769231,0.3870967741935484,0.04888888888888889,0.2361111111111111,0.0873015873015873,0.1641025641025641,0.23076923076923078,0.06250966666666669,-6.750206263209321,-3.8304623753399816,Nneka Ogwumike,F,15,2012.0,1.0,1.0,24.0,36,2197.0,2215.0,2378.0,2547.0,669.0,671.0,689.0,728.0,108.23850705507509,114.98871331828443,-6.750206263209336,102.98953662182362,108.49478390461998,-5.505247282796361,5.248970433251472,6.493929413664446,-1.2449589804129744,0.7665736217725052,False,False,False,89.26174496644296,,87.91946308724832,,73.15436241610739,,81.87919463087249,,71.81208053691275,,77.18120805369128,,30.201342281879196,,82.5503355704698,,65.1006711409396,,42.281879194630875,,64.42953020134227,,65.1006711409396,,73.8255033557047,,70.46979865771812,,92.61744966442953,,49.664429530201346,,44.29530201342282,,39.59731543624161,,2.013422818791946,,44.966442953020135,,29.53020134228188,,78.52348993288591,,51.67785234899329,,84.56375838926175,,27.516778523489933,,27.516778523489933,,81.20805369127517,,77.77777777777779,,72.48322147651007,,96.64429530201343,,42.95302013422819,,42.281879194630875,,18.120805369127517,,40.939597315436245,,72.48322147651007,,91.2751677852349,,17.449664429530202,,85.90604026845638,
203024,Damiris Dantas,98.2666,209.0,216.0,425.0,40.0,6.0,12.0,7.0,20.0,7.0,9.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,3.0,6.0,17.0,4.0,4.0,0.0,8.0,9.0,5.0,4.0,4.0,1.0,4.0,14.0,18.0,0.0,2.0,2.0,0.0,22.0,6.0,2.0,8.0,0.0,3.0,0.0,10.0,2.0,21.0,0.0,2.0,5.0,11.0,35.0,0.0,0.0,-15.0,1205,1128,27.0,87.0,1.0,32.0,12,8,IND,0.037745879851143006,0.14775132275132274,0.0,0.10493827160493827,0.1091820987654321,0.05299612668033721,0.0,0.5126453125,112.4401913875598,115.74074074074075,18.379438161929773,6.291666666666667,25.1,8.188883333333333,3.3333333333333335,14.354066985645932,1.4354066985645932,3.2296650717703352,1.7942583732057416,1.4354066985645932,4.861111111111111,0.6944444444444444,0.6944444444444444,1.3888888888888888,7.638888888888888,2.8708133971291865,11.483253588516746,3.2296650717703352,0.5561735261401557,0.515625,0.35,0.5,0.28125,0.4444444444444444,2.8708133971291865,17.22488038277512,0.21875,0.09375,0.0625,0.15625,0.625,0.09375,0.84375,0.5714285714285714,0.35,0.0,0.06060606060606061,0.06060606060606061,0.125,0.275,0.0029796874999999945,-3.3005493531809407,-3.5294117647058822,Damiris Dantas,C,11,2012.0,12.0,1.0,,33,209.0,216.0,235.0,250.0,818.0,822.0,970.0,878.0,112.4401913875598,115.74074074074075,-3.3005493531809407,118.58190709046454,106.81265206812651,11.76925502233803,-6.141715702904733,8.928088672614237,-15.06980437551897,0.2035053554040896,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203026,Tiffany Hayes,574.8002,1079.0,1084.0,2163.0,291.0,76.0,142.0,18.0,69.0,85.0,106.0,46.0,73.0,27.0,60.0,3.0,9.0,5.0,9.0,13.0,60.0,84.0,38.0,46.0,214.0,38.0,22.0,16.0,10.0,12.0,18.0,50.0,68.0,5.0,25.0,7.0,4.0,69.0,20.0,4.0,104.0,4.0,43.0,0.0,74.0,78.0,30.0,24.0,4.0,38.0,88.0,253.0,9.0,0.0,95.0,2813,2610,170.0,354.0,3.0,211.0,34,24,GSV,0.03265466240371388,0.09286088511401393,0.027224281742354032,0.02976629766297663,0.10595102929051269,0.03748455359901143,0.03407476058078467,0.4843561611374408,114.4578313253012,105.1660516605166,23.197728031246506,5.154929577464789,25.43768115942029,16.905888235294118,8.558823529411764,20.227062094531973,5.838739573679333,2.641334569045412,1.5291936978683967,1.2511584800741429,3.459409594095941,1.7297047970479704,0.4843173431734317,2.214022140221402,4.773985239852398,7.228915662650603,14.666357738646896,7.36793327154773,0.564741499767117,0.4881516587677725,0.2608695652173913,0.5352112676056338,0.5023696682464455,2.210526315789474,14.874884151992585,35.10194624652456,0.3459715639810427,0.2843601895734597,0.04265402843601896,0.32701421800947866,0.32701421800947866,0.04265402843601896,0.6729857819905214,0.6301369863013698,0.2608695652173913,0.04265402843601896,0.49514563106796117,0.019417475728155338,0.13058419243986255,0.3024054982817869,0.0037954976303317123,9.291779664784599,4.392048081368469,Tiffany Hayes,G,14,,,,41.0,36,1079.0,1084.0,1235.0,1140.0,1458.0,1487.0,1578.0,1470.0,114.45783132530121,105.1660516605166,9.291779664784613,108.23045267489712,98.85675857431069,9.373694100586434,6.227378650404091,6.309293086205912,-0.08191443580182067,0.4253054789121009,False,False,False,32.88590604026846,,42.281879194630875,,77.85234899328859,,83.22147651006712,,55.033557046979865,,37.58389261744966,,18.120805369127517,,51.006711409395976,,84.56375838926175,,61.07382550335571,,85.90604026845638,,90.60402684563759,,92.61744966442953,,46.308724832214764,,37.58389261744966,,79.19463087248322,,48.322147651006716,,59.06040268456376,,83.89261744966443,,95.30201342281879,,93.95973154362416,,72.48322147651007,,64.42953020134227,,63.08724832214765,,35.57046979865772,,25.503355704697988,,44.63087248322148,,20.13888888888889,,42.95302013422819,,32.21476510067114,,91.94630872483222,,29.53020134228188,,84.56375838926175,,50.33557046979866,,77.18120805369128,,89.26174496644296,,84.56375838926175,,34.22818791946309,
203398,Brittney Griner,455.3832,892.0,890.0,1782.0,238.0,96.0,180.0,1.0,4.0,43.0,64.0,49.0,74.0,43.0,92.0,4.0,14.0,1.0,1.0,0.0,3.0,45.0,30.0,15.0,105.0,32.0,11.0,21.0,5.0,6.0,35.0,70.0,105.0,5.0,8.0,32.0,18.0,48.0,13.0,13.0,70.0,0.0,28.0,0.0,156.0,36.0,3.0,0.0,14.0,37.0,61.0,201.0,9.0,0.0,-64.0,1457,1522,112.0,210.0,14.0,184.0,18,7,CON,0.07651942110285277,0.1580488945819157,0.06439960139511709,0.10060460139111825,0.09524594491847597,0.09440529575058722,0.06509715994020927,0.4798684782608696,98.99103139013452,106.40449438202248,23.68978792583866,6.350555555555555,24.625,25.299066666666665,13.222222222222221,20.01121076233184,3.7836322869955157,2.6905829596412554,0.9248878923766816,2.9428251121076237,5.8988764044943816,0.6741573033707866,2.6966292134831464,3.370786516853933,4.044943820224719,5.885650224215247,15.47085201793722,5.381165919282511,0.5608974358974359,0.529891304347826,0.25,0.5333333333333333,0.34782608695652173,1.40625,8.828475336322871,28.83968609865471,0.40217391304347827,0.5,0.07608695652173914,0.5760869565217391,0.021739130434782608,0.005434782608695652,0.42391304347826086,0.6621621621621622,0.25,0.04891304347826087,0.18461538461538463,0.07179487179487179,0.15546218487394958,0.25630252100840334,0.05002282608695646,-7.413462991887954,-3.5914702581369253,Brittney Griner,C,13,2013.0,1.0,1.0,239.0,35,892.0,890.0,883.0,947.0,532.0,543.0,574.0,575.0,98.99103139013454,106.40449438202246,-7.413462991887926,107.89473684210526,105.89318600368325,2.0015508384220055,-8.903705451970723,0.5113083783392085,-9.415013830309931,0.6264044943820225,False,False,False,63.758389261744966,,27.516778523489933,,80.53691275167785,,82.5503355704698,,49.664429530201346,,60.40268456375839,,13.422818791946309,,74.49664429530202,,67.78523489932886,,62.41610738255034,,49.664429530201346,,66.44295302013423,,76.51006711409396,,86.57718120805369,,77.18120805369128,,6.0402684563758395,,97.98657718120806,,92.61744966442953,,61.07382550335571,,77.18120805369128,,67.78523489932886,,79.86577181208054,,75.16778523489933,,96.64429530201343,,6.0402684563758395,,7.38255033557047,,54.36241610738255,,16.319444444444446,,84.56375838926175,,75.83892617449665,,29.53020134228188,,42.95302013422819,,13.422818791946309,,8.724832214765101,,10.06711409395973,,55.70469798657718,,22.14765100671141,,63.758389261744966,
203400,Skylar Diggins,552.9,1115.0,1127.0,2242.0,269.0,61.0,154.0,26.0,68.0,69.0,89.0,24.0,58.0,26.0,66.0,11.0,30.0,5.0,13.0,21.0,55.0,93.0,68.0,25.0,211.0,33.0,20.0,13.0,18.0,2.0,13.0,47.0,60.0,6.0,18.0,11.0,6.0,41.0,11.0,2.0,54.0,0.0,37.0,3.0,50.0,72.0,63.0,15.0,8.0,24.0,73.0,245.0,12.0,1.0,-80.0,1646,1720,132.0,238.0,6.0,222.0,19,5,CHI,0.022233178020339833,0.08658898610981523,0.01832721837206142,0.054702750665483586,0.10837493577981076,0.015991721283201105,0.05370061926115737,0.500772972972973,106.3677130044843,112.33362910381544,23.056299518528242,7.64025974025974,24.280882352941177,29.099999999999998,14.157894736842104,18.094170403587444,6.2556053811659185,2.219730941704036,1.3452914798206277,0.874439461883408,3.1277728482697427,1.1978704525288375,0.7320319432120674,1.929902395740905,2.728482697426797,3.6322869955156953,14.93273542600897,5.986547085201794,0.5150099555827844,0.45045045045045046,0.38235294117647056,0.3961038961038961,0.4009009009009009,2.8181818181818183,14.192825112107624,32.28699551569507,0.26126126126126126,0.2972972972972973,0.13513513513513514,0.43243243243243246,0.3063063063063063,0.05855855855855856,0.5675675675675675,0.41379310344827586,0.38235294117647056,0.05855855855855856,0.435,0.04,0.08921933085501858,0.27137546468401486,-0.050322522522522506,-5.965916099331139,-3.568242640499554,Skylar Diggins,G,12,,,,87.0,36,1115.0,1127.0,1186.0,1266.0,446.0,455.0,460.0,454.0,106.36771300448432,112.33362910381544,-5.965916099331125,103.13901345291481,99.78021978021978,3.358793672695029,3.2286995515695054,12.553409323595659,-9.324709772026154,0.7142857142857143,False,False,False,77.85234899328859,,39.59731543624161,,75.83892617449665,,67.11409395973155,,28.187919463087248,,15.436241610738255,,36.91275167785235,,20.13422818791946,,88.59060402684564,,42.95302013422819,,95.30201342281879,,86.57718120805369,,85.90604026845638,,30.87248322147651,,28.859060402684566,,43.624161073825505,,61.74496644295302,,46.97986577181208,,18.79194630872483,,87.91946308724832,,77.18120805369128,,75.83892617449665,,43.624161073825505,,83.22147651006712,,33.557046979865774,,36.241610738255034,,4.026845637583892,,73.26388888888889,,30.201342281879196,,26.845637583892618,,83.22147651006712,,55.033557046979865,,20.80536912751678,,10.738255033557047,,65.77181208053692,,100.0,,22.818791946308725,,75.83892617449665,
203405,Kayla Alexander,40.3167,77.0,80.0,157.0,9.0,3.0,7.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,4.0,1.0,3.0,0.0,1.0,4.0,7.0,11.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,3.0,6.0,0.0,0.0,-33.0,332,407,12.0,23.0,1.0,7.0,4,0,TOR,0.112987012987013,0.2125,0.0,0.10416666666666666,0.1625,0.04112554112554112,0.0,0.4936857142857143,96.10389610389609,133.75,14.14925654056089,6.885714285714286,,10.079175,2.25,8.766233766233766,1.9480519480519483,3.8961038961038965,0.9740259740259741,3.8961038961038965,6.5625,0.9375,0.9375,1.875,3.75,4.87012987012987,6.818181818181818,3.8961038961038965,0.5136986301369864,0.42857142857142855,,0.42857142857142855,0.5714285714285714,0.5,5.844155844155844,14.61038961038961,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.0,0.0,0.42857142857142855,0.6666666666666666,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.06511428571428574,-37.64610389610391,-21.019108280254777,Kayla Alexander,C,7,,,,183.0,35,77.0,80.0,74.0,107.0,232.0,232.0,258.0,300.0,96.1038961038961,133.75,-37.646103896103895,111.20689655172413,129.31034482758622,-18.103448275862092,-15.103000447828023,4.439655172413779,-19.542655620241803,0.24919093851132687,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203822,Rebekah Gardner,523.9002,1055.0,1077.0,2132.0,181.0,59.0,102.0,9.0,40.0,36.0,39.0,47.0,68.0,12.0,32.0,0.0,2.0,5.0,19.0,4.0,21.0,44.0,25.0,19.0,107.0,21.0,11.0,10.0,7.0,4.0,35.0,54.0,89.0,4.0,16.0,7.0,2.0,57.0,23.0,2.0,37.0,0.0,9.0,0.0,80.0,38.0,24.0,3.0,10.0,31.0,64.0,150.0,11.0,0.0,6.0,3164,3043,132.0,372.0,4.0,142.0,35,21,NYL,0.07165314612903127,0.1024304342172388,0.01919431279620853,0.15899323517707917,0.0909374953943199,0.11386956908283923,0.03981042654028436,0.5555271126760564,107.39336492890995,104.64252553389043,14.896082817630676,3.676470588235294,24.405,14.968577142857145,5.171428571428572,12.867298578199051,3.1279620853080567,1.4928909952606635,0.7819905213270142,2.4881516587677726,3.7604456824512535,1.1142061281337048,0.4874651810584958,1.6016713091922006,3.969359331476323,2.6303317535545023,10.09478672985782,2.772511848341232,0.5686102035687359,0.5105633802816901,0.225,0.5784313725490197,0.2746478873239437,2.0952380952380953,7.606635071090047,20.473933649289098,0.4788732394366197,0.22535211267605634,0.014084507042253521,0.23943661971830987,0.28169014084507044,0.13380281690140844,0.7605633802816901,0.6911764705882353,0.225,0.07746478873239436,0.2827586206896552,0.06896551724137931,0.1712707182320442,0.35359116022099446,-0.04496373239436624,2.7508393950195114,0.28142589118198874,Rebekah Gardner,G,4,,,,26.0,36,1055.0,1077.0,1133.0,1127.0,1751.0,1744.0,2031.0,1916.0,107.39336492890996,104.64252553389043,2.7508393950195256,115.99086236436322,109.8623853211009,6.128477043262322,-8.597497435453263,-5.219859787210467,-3.3776376482427963,0.3759800427655025,False,False,False,23.48993288590604,,37.58389261744966,,18.120805369127517,,33.557046979865774,,58.38926174496645,,47.651006711409394,,96.64429530201343,,25.503355704697988,,51.67785234899329,,16.778523489932887,,82.5503355704698,,53.02013422818792,,36.241610738255034,,75.83892617449665,,43.624161073825505,,35.57046979865772,,48.99328859060403,,31.543624161073826,,58.38926174496645,,37.58389261744966,,47.651006711409394,,26.174496644295303,,84.56375838926175,,31.543624161073826,,29.53020134228188,,77.18120805369128,,69.79865771812081,,10.416666666666668,,79.86577181208054,,36.91275167785235,,54.36241610738255,,75.16778523489933,,63.08724832214765,,32.21476510067114,,11.409395973154362,,17.449664429530202,,57.04697986577181,,25.503355704697988,
