player_id,poss,availability,derived_swing,net_swing,err
203822,1097.289578052924,0.9473684210526315,1.0706816946138673,-4.130952828275653,5.20163452288952
204296,859.9496376955257,0.6052631578947368,-7.384648009200447,-5.1442249012800545,-2.2404231079203925
204335,572.9068559019622,0.4473684210526316,-1.1268629273810546,2.4966748476464318,-3.6235377750274864
1627668,2435.9171101397314,0.9736842105263158,-3.798804594687695,-5.605506893913287,1.8067022992255914
1627673,2080.5598034480677,0.9736842105263158,-4.4793002839167,-3.632948275428234,-0.8463520084884664
1629477,1526.410853568004,0.6578947368421053,-12.57846739466406,-12.167426090408213,-0.4110413042558463
1629546,1479.3574815634,0.9210526315789473,6.122115756885023,4.54183966065392,1.5802760962311027
1629566,1083.1275716869623,1.0,7.845484046164472,4.77232989031188,3.073154155852592
1630142,853.0285079708692,0.39473684210526316,3.626826614553366,2.6517898600073124,0.9750367545460534
1630149,449.18455649039566,0.34210526315789475,4.8503086301940215,2.6960690640741376,2.154239566119884
1630384,230.65054097639958,0.5263157894736842,6.80069270744292,16.04302425989063,-9.242331552447709
1630469,462.3199894408072,0.42105263157894735,-3.935264700328176,-4.349187048361884,0.413922348033708
1631136,1727.7383115721252,1.0,3.3059004789952837,4.436046472879468,-1.1301459938841845
1642210,177.16407889341625,0.13157894736842105,12.351614493472667,16.20593064812134,-3.8543161546486715
204330,1102.24779304391,0.6666666666666666,-2.6402786643487417,-5.245802630219188,2.6055239658704465
1627700,1616.1099161769603,0.7777777777777778,-1.0295501364886803,-0.2621042866772001,-0.7674458498114802
1627701,612.8912363875944,0.5277777777777778,-3.94928230934012,3.1163535196699,-7.06563582901002
1628279,997.799220420286,0.4722222222222222,8.238230425405987,-0.12883349857655446,8.367063923982542
1628915,909.045650812908,0.9722222222222222,-5.438120897587595,-6.475058187622835,1.0369372900352403
1629497,1886.6366595093973,0.8888888888888888,-6.149873132593882,-10.014954477245695,3.865081344651813
1629576,1743.2256811228656,0.8888888888888888,1.626812722693657,-0.5678240640811936,2.1946367867748506
1631055,1133.9688887538725,0.6666666666666666,4.480385487128913,-3.2550836230105205,7.735469110139434
1642800,281.7996906618398,0.19444444444444445,3.439027385705998,-4.040279374787602,7.4793067604936
1643420,1751.9867111022988,1.0,4.807988429626263,7.396576020846624,-2.58858759122036
1643445,1031.669994848264,0.5555555555555556,3.181187917642532,11.387863739569553,-8.206675821927021
1643457,550.1036057602104,0.8611111111111112,-1.4175127244744061,-0.5189768279125673,-0.8985358965618389
1643647,364.49239231560756,0.5277777777777778,-6.660532674328465,-4.730053275718362,-1.9304793986101032
203828,1124.2684410851527,1.0,-6.281167767051656,-7.449486828804567,1.1683190617529107
1628882,293.40134279300946,0.2702702702702703,-8.695757768618108,-11.086811089160307,2.3910533205421984
1629478,886.3446625833355,0.7837837837837838,-17.827097485944932,-17.159989116749912,-0.6671083691950201
1629496,426.42761211895674,0.2972972972972973,10.79742707196921,12.536015602428492,-1.7385885304592819
1629567,2140.8489895996686,0.972972972972973,10.46587298464712,12.875505382201723,-2.409632397554603
1631141,1799.5272782761328,0.972972972972973,-0.24180873868000674,-0.2679489081843087,0.02614016950430198
1641651,1119.4364488592591,0.8648648648648649,6.372990713898275,8.517416189071739,-2.1444254751734633
1641660,1096.0703963282476,1.0,-5.059518528903453,-3.807347436656542,-1.2521710922469111
1642307,460.34462797437,0.6216216216216216,-13.182728070314482,-9.959535478602575,-3.223192591711907
