block,off_poss,games_played,shot_quality_avg,usage,min_per_game,pace_neutral_pts_75,ast_75,tov_75,foul_75,fta_75,ts_pct,efg_pct,rim_share,three_share,rim_accuracy,shot_making_over_sq,net_on_court
Pre-injury (g1-10),526.0,10,0.5633160952380952,17.614270232991448,26.663339999999998,18.10836501901141,3.7072243346007605,1.8536121673003803,3.9622641509433962,6.416349809885931,0.669831223628692,0.5933333333333334,0.4666666666666667,0.30666666666666664,0.7142857142857143,0.030017238095238152,7.124614391276268
Return games 1-5 (g27-31),207.0,5,0.47110161290322583,19.660416149988986,21.490000000000002,11.956521739130434,3.6231884057971016,4.3478260869565215,6.753554502369668,3.9855072463768115,0.46037946428571425,0.3709677419354839,0.2903225806451613,0.3548387096774194,0.5555555555555556,-0.10013387096774196,-24.708656730086773
Return games 6-10 (g32-36),301.0,5,0.5139942307692308,18.594663308247675,29.53666,19.6843853820598,5.730897009966777,0.9966777408637874,4.235880398671097,5.481727574750831,0.640402075226978,0.5865384615384616,0.3076923076923077,0.23076923076923078,0.9375,0.07254423076923078,-2.6578073089701064
