EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,_dataset,_league,_season,_season_type,_source_endpoint,_source_params_json,_run_id,_fetched_at_utc,_row_content_hash,Clear Path Fouls,OffensiveGoaltends,_source_response_keys,_single_row_table_data_json
1611661323,1611661323,CON,CON,1611661323,CON,86700.0,36,-288,2859,2883,772,918,375,5742,491,791,85,143,133,212,249,656,109,322,44,127,5,13,10,32,158,559,22,68,50,163,849,1769,202,686,541,2845,3133,124,259,27,81,62,391,200,430,60,195,219,799,1000,698,555,51,130,559,158,151,9,500,185,685,141,44,287,146,67,1555,147,287,21,370,469,78,917,455,1372,59,298,185,113,271,58,196,264,33,75,12,29,535,58,134,326,818,14,61,69,719,8,40,57,766,84,2.0,15,316,8,89,151,17,13.0,82,4.0,4.0,65,168,86,2,2454,793,768,116,76,0.5889281507656066,0.6377551020408163,0.9158415841584159,0.2944606413994169,0.3333333333333333,0.3076923076923077,0.2944606413994169,0.47993216506500846,0.47876447876447875,0.46511627906976744,0.46924643584521386,0.4838235294117647,0.464,0.5088066139468008,0.5158730158730159,0.520997375328084,0.2794297352342159,0.013119533527696793,0.08535895986433013,0.08849557522123894,0.11432926829268293,0.018633540372670808,0.031496062992125984,0.008944543828264758,0.5065420560747663,0.8863636363636364,0.19444444444444445,0.6550279329608939,0.3174778761061947,0.7212475633528265,0.3107822410147992,0.6826688364524003,0.3151779230210603,0.3939393939393939,0.2857142857142857,0.2692307692307692,0.28388746803069054,0.43902439024390244,0.5984555984555985,0.6810344827586207,0.7064220183486238,0.7284263959390863,0.6974789915966386,0.04840032813781788,95.36885813148788,0.5119047619047619,14.976460300804476,15.221054457162678,14.274851346624692,14.497676031911205,0.32219959266802445,0.6207332490518331,0.680998613037448,0.5845213849287169,0.26720977596741347,0.3795731707317073,0.42857142857142855,0.5863453815261044,0.13116089613034623,0.3385093167701863,0.3449367088607595,0.6146788990825688,0.05173116089613035,0.3464566929133858,0.35772357723577236,1.0,0.22769857433808555,0.2826475849731664,0.2851985559566787,0.8924050632911392,0.42058823529411765,0.5944055944055944,0.2,0.03823529411764706,0.38461538461538464,1.0,0.2,0.3235294117647059,0.9090909090909091,0.3392,0.6273584905660378,0.0512,0.3125,0.2608,0.3067484662576687,0.6016293279022403,0.2826475849731664,0.49723947152806225,0.5290645914396888,0.4900500815660685,0.1199851411589896,0.15792103948025987,0.010130246020260492,0.1374340949033392,0.28084358523725833,6.9546071226681745,25.26588921282799,0.2700244840853445,team_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Team""}",20260824T143003Z,2026-08-24T14:30:08+00:00,5754e2dc038f3e8a34545c5693e12e9250bbd0c4539d2277dd7dac8e1598e58b,,,"[""single_row_table_data"", ""multi_row_table_data""]","{""2pt And 1 Free Throw Trips"": 1189, ""3pt And 1 Free Throw Trips"": 31, ""Arc3Accuracy"": 0.3397857207166652, ""Arc3Assists"": 3107, ""Arc3FGA"": 11107, ""Arc3FGM"": 3774, ""Arc3Frequency"": 0.28823147787725445, ""Arc3PctAssisted"": 0.8232644409114998, ""Arc3PctBlocked"": 0.011074097416043937, ""AssistPoints"": 27369, ""Assisted2sPct"": 0.5872877321060149, ""Assisted3sPct"": 0.8569967266775778, ""Assists"": 11590, ""AtRimAccuracy"": 0.6451892266389538, ""AtRimAssists"": 4519, ""AtRimFG3AFrequency"": 0.669702867523031, ""AtRimFGA"": 11547, ""AtRimFGM"": 7450, ""AtRimFrequency"": 0.29964966913195795, ""AtRimPctAssisted"": 0.6065771812080537, ""AtRimPctBlocked"": 0.08876764527582921, ""Avg2ptShotDistance"": 6.404893923789907, ""Avg3ptShotDistance"": 25.032882187938288, ""BadPassOutOfBoundsTurnovers"": 1084, ""BadPassSteals"": 2834, ""BadPassTurnovers"": 2834, ""Blocked2s"": 2039, ""Blocked3s"": 178, ""BlockedArc3"": 123, ""BlockedAtRim"": 1025, ""BlockedCorner3"": 55, ""BlockedLongMidRange"": 51, ""BlockedShortMidRange"": 963, ""Blocks"": 2217, ""BlocksRecoveredPct"": 0.5367613892647722, ""Charge Fouls"": 130, ""Charge Fouls Drawn"": 130, ""Clear Path Fouls"": 4, ""Corner3Accuracy"": 0.353314303837615, ""Corner3Assists"": 1082, ""Corner3FGA"": 3153, ""Corner3FGM"": 1114, ""Corner3Frequency"": 0.08182172051381861, ""Corner3PctAssisted"": 0.9712746858168761, ""Corner3PctBlocked"": 0.017443704408499842, ""DeadBallTurnovers"": 3732, ""DefArc3ReboundPct"": 0.7170422535211267, ""DefAtRimReboundPct"": 0.6465962152863112, ""DefCorner3ReboundPct"": 0.6879960317460317, ""DefFGReboundPct"": 0.6969520763676891, ""DefFTReboundPct"": 0.8166007905138339, ""DefLongMidRangeReboundPct"": 0.7404317958783121, ""DefPoss"": 45410, ""DefRebounds"": 15416, ""DefShortMidRangeReboundPct"": 0.6954192833394902, ""DefThreePtReboundPct"": 0.7106186924089513, ""DefThreePtRebounds"": 6478, ""DefTwoPtReboundPct"": 0.6861383560454821, ""DefTwoPtRebounds"": 7905, ""Defensive 3 Seconds Violations"": 70, ""EfgPct"": 0.5172959647074088, ""FG2A"": 24275, ""FG2APctBlocked"": 0.08399588053553038, ""FG2M"": 12602, ""FG3A"": 14260, ""FG3APct"": 0.37005319839107303, ""FG3APctBlocked"": 0.012482468443197756, ""FG3M"": 4888, ""FTA"": 11782, ""FTDefRebounds"": 1033, ""FTOffRebounds"": 232, ""Fg2Pct"": 0.51913491246138, ""Fg2aBlocked"": 2039, ""Fg3Pct"": 0.34277699859747546, ""Fg3aBlocked"": 178, ""FirstChancePoints"": 42759, ""Fouls"": 11174, ""FoulsDrawn"": 11170, ""FtPoints"": 9275, ""GamesPlayed"": 562, ""LiveBallTurnoverPct"": 0.5239188672024493, ""LiveBallTurnovers"": 4107, ""LongMidRangeAccuracy"": 0.3835697399527187, ""LongMidRangeAssists"": 741, ""LongMidRangeFGA"": 3384, ""LongMidRangeFGM"": 1298, ""LongMidRangeFrequency"": 0.08781627092253795, ""LongMidRangePctAssisted"": 0.5708782742681048, ""LongMidRangePctBlocked"": 0.015070921985815602, ""Loose Ball Fouls"": 782, ""Loose Ball Fouls Drawn"": 782, ""LostBallOutOfBoundsTurnovers"": 343, ""LostBallSteals"": 1273, ""LostBallTurnovers"": 1273, ""NonHeaveArc3Accuracy"": 0.3397857207166652, ""NonHeaveArc3FGA"": 11107, ""NonHeaveArc3FGM"": 3774, ""NonHeaveFg3Pct"": 0.34277699859747546, ""NonPutbacksAssisted2sPct"": 0.6312153518123668, ""NonShootingFoulsDrawn"": 1412, ""NonShootingPenaltyNonTakeFouls"": 1228, ""NonShootingPenaltyNonTakeFoulsDrawn"": 1228, ""OffArc3ReboundPct"": 0.28295774647887323, ""OffAtRimReboundPct"": 0.3534037847136889, ""OffCorner3ReboundPct"": 0.31200396825396826, ""OffFGReboundPct"": 0.3030479236323109, ""OffFTReboundPct"": 0.183399209486166, ""OffLongMidRangeReboundPct"": 0.2595682041216879, ""OffPoss"": 44966, ""OffRebounds"": 6486, ""OffShortMidRangeReboundPct"": 0.3045807166605098, ""OffThreePtReboundPct"": 0.2893813075910487, ""OffThreePtRebounds"": 2638, ""OffTwoPtReboundPct"": 0.3138616439545178, ""OffTwoPtRebounds"": 3616, ""Offensive Fouls"": 952, ""Offensive Fouls Drawn"": 952, ""OffensiveGoaltends"": 1, ""OpponentPoints"": 49143, ""Pace"": 95.8896551724138, ""PenaltyArc3Accuracy"": 0.3066714490674319, ""PenaltyArc3FGA"": 2788, ""PenaltyArc3FGM"": 855, ""PenaltyArc3Frequency"": 0.31026040507456043, ""PenaltyAtRimAccuracy"": 0.635861561119293, ""PenaltyAtRimFGA"": 2716, ""PenaltyAtRimFGM"": 1727, ""PenaltyAtRimFrequency"": 0.3022479412419319, ""PenaltyCorner3Accuracy"": 0.33663366336633666, ""PenaltyCorner3FGA"": 707, ""PenaltyCorner3FGM"": 238, ""PenaltyCorner3Frequency"": 0.0786779434676163, ""PenaltyDefPoss"": 11878, ""PenaltyEfgPct"": 0.4977186734920988, ""PenaltyFG2A"": 5491, ""PenaltyFG2M"": 2833, ""PenaltyFG3A"": 3495, ""PenaltyFG3M"": 1093, ""PenaltyFg2Pct"": 0.515935166636314, ""PenaltyFg3Pct"": 0.3127324749642346, ""PenaltyFtPoints"": 3822, ""PenaltyOffPoss"": 11480, ""PenaltyOffPossExcludingTakeFouls"": 11368, ""PenaltyOffPossPct"": 0.2553040074723124, ""PenaltyPoints"": 12767, ""PenaltyPointsExcludingTakeFouls"": 12589, ""PenaltyPointsPct"": 0.2597928494393912, ""PenaltyShotQualityAvg"": 0.49026350772353144, ""PenaltyTsPct"": 0.5679524957585499, ""PenaltyTurnovers"": 1860, ""Points"": 49143, ""PtsAssisted2s"": 14802, ""PtsAssisted3s"": 12567, ""PtsPutbacks"": 1754, ""PtsUnassisted2s"": 10402, ""PtsUnassisted3s"": 2097, ""Rebounds"": 21902, ""RecoveredBlocks"": 1190, ""SecondChanceArc3Accuracy"": 0.32299741602067183, ""SecondChanceArc3FGA"": 1161, ""SecondChanceArc3FGM"": 375, ""SecondChanceArc3Frequency"": 0.2373262469337694, ""SecondChanceArc3PctAssisted"": 0.88, ""SecondChanceAtRimAccuracy"": 0.6358641358641358, ""SecondChanceAtRimFGA"": 2002, ""SecondChanceAtRimFGM"": 1273, ""SecondChanceAtRimFrequency"": 0.4092395748160262, ""SecondChanceAtRimPctAssisted"": 0.2922230950510605, ""SecondChanceCorner3Accuracy"": 0.32471264367816094, ""SecondChanceCorner3FGA"": 348, ""SecondChanceCorner3FGM"": 113, ""SecondChanceCorner3Frequency"": 0.07113654946852004, ""SecondChanceCorner3PctAssisted"": 0.9380530973451328, ""SecondChanceEfgPct"": 0.526573998364677, ""SecondChanceFG2A"": 3383, ""SecondChanceFG2M"": 1844, ""SecondChanceFG3A"": 1509, ""SecondChanceFG3M"": 488, ""SecondChanceFg2Pct"": 0.545078332840674, ""SecondChanceFg3Pct"": 0.32339297548045065, ""SecondChanceFtPoints"": 1232, ""SecondChanceOffPoss"": 5541, ""SecondChancePoints"": 6384, ""SecondChancePointsPct"": 0.12990659910872351, ""SecondChanceShotQualityAvg"": 0.5238337691614067, ""SecondChanceTsPct"": 0.5698943977089672, ""SecondChanceTurnovers"": 704, ""SecondsExcludingORebsPerPossDef"": 14.257068927548998, ""SecondsExcludingORebsPerPossOff"": 14.397845038473513, ""SecondsPerPossDef"": 14.943844968068708, ""SecondsPerPossOff"": 15.091402392919095, ""SecondsPlayed"": 1357200.0, ""SelfOReb"": 793, ""SelfORebPct"": 0.042955419533069715, ""ShootingFouls"": 4834, ""ShootingFoulsDrawnPct"": 0.1147303741311001, ""ShortMidRangeAccuracy"": 0.4124571917808219, ""ShortMidRangeAssists"": 2141, ""ShortMidRangeFGA"": 9344, ""ShortMidRangeFGM"": 3854, ""ShortMidRangeFrequency"": 0.24248086155443105, ""ShortMidRangePctAssisted"": 0.5555267254800208, ""ShortMidRangePctBlocked"": 0.10306078767123288, ""ShotQualityAvg"": 0.5055513768040432, ""Steals"": 4107, ""StepOutOfBoundsTurnovers"": 114, ""Technical Free Throw Trips"": 226, ""ThreePtAssists"": 4189, ""ThreePtShootingFoulsDrawn"": 184, ""ThreePtShootingFoulsDrawnPct"": 0.011600444567935537, ""TotalPoss"": 90376, ""Travels"": 371, ""TsPct"": 0.5616911427260212, ""Turnovers"": 7839, ""TwoPtAssists"": 7401, ""TwoPtShootingFoulsDrawn"": 4669, ""TwoPtShootingFoulsDrawnPct"": 0.1682219419924338, ""UnblockedArc3Accuracy"": 0.3435906773488711, ""UnblockedAtRimAccuracy"": 0.7080402965215739, ""UnblockedCorner3Accuracy"": 0.35958683021304066, ""UnblockedLongMidRangeAccuracy"": 0.38943894389438943, ""UnblockedShortMidRangeAccuracy"": 0.45984965994511395}"
