entity_id,team_id,name,short_name,row_id,team_abbreviation,seconds_played,games_played,plus_minus,off_poss,def_poss,penalty_off_poss,penalty_def_poss,second_chance_off_poss,total_poss,at_rim_fgm,at_rim_fga,second_chance_at_rim_fgm,second_chance_at_rim_fga,penalty_at_rim_fgm,penalty_at_rim_fga,short_mid_range_fgm,short_mid_range_fga,long_mid_range_fgm,long_mid_range_fga,corner3_fgm,corner3_fga,second_chance_corner3_fgm,second_chance_corner3_fga,penalty_corner3_fgm,penalty_corner3_fga,arc3_fgm,arc3_fga,second_chance_arc3_fgm,second_chance_arc3_fga,penalty_arc3_fgm,penalty_arc3_fga,fg2_m,fg2_a,fg3_m,fg3_a,ft_points,points,opponent_points,second_chance_fg2_m,second_chance_fg2_a,second_chance_fg3_m,second_chance_fg3_a,second_chance_ft_points,second_chance_points,penalty_fg2_m,penalty_fg2_a,penalty_fg3_m,penalty_fg3_a,penalty_ft_points,penalty_points,pts_assisted2s,pts_unassisted2s,pts_assisted3s,pts_unassisted3s,pts_putbacks,non_heave_arc3_fga,non_heave_arc3_fgm,fg2a_blocked,fg3a_blocked,two_pt_assists,three_pt_assists,assists,arc3_assists,corner3_assists,at_rim_assists,short_mid_range_assists,long_mid_range_assists,assist_points,off_three_pt_rebounds,off_two_pt_rebounds,ftoff_rebounds,def_three_pt_rebounds,def_two_pt_rebounds,ftdef_rebounds,def_rebounds,off_rebounds,rebounds,self_oreb,steals,bad_pass_steals,lost_ball_steals,live_ball_turnovers,bad_pass_out_of_bounds_turnovers,bad_pass_turnovers,dead_ball_turnovers,lost_ball_out_of_bounds_turnovers,lost_ball_turnovers,step_out_of_bounds_turnovers,travels,turnovers,second_chance_turnovers,penalty_turnovers,shooting_fouls,fouls,charge_fouls,loose_ball_fouls,offensive_fouls,fouls_drawn,charge_fouls_drawn,loose_ball_fouls_drawn,offensive_fouls_drawn,fta,2pt_and_1_free_throw_trips,3pt_and_1_free_throw_trips,technical_free_throw_trips,two_pt_shooting_fouls_drawn,three_pt_shooting_fouls_drawn,non_shooting_fouls_drawn,blocked2s,blocked3s,blocked_arc3,blocked_at_rim,blocked_corner3,blocked_long_mid_range,blocked_short_mid_range,blocks,recovered_blocks,defensive_3_seconds_violations,first_chance_points,penalty_points_excluding_take_fouls,penalty_off_poss_excluding_take_fouls,non_shooting_penalty_non_take_fouls,non_shooting_penalty_non_take_fouls_drawn,assisted2s_pct,non_putbacks_assisted2s_pct,assisted3s_pct,fg3_pct,second_chance_fg3_pct,penalty_fg3_pct,non_heave_fg3_pct,fg2_pct,second_chance_fg2_pct,penalty_fg2_pct,efg_pct,second_chance_efg_pct,penalty_efg_pct,ts_pct,second_chance_ts_pct,penalty_ts_pct,fg3_apct,fg3_apct_blocked,fg2_apct_blocked,at_rim_pct_blocked,short_mid_range_pct_blocked,long_mid_range_pct_blocked,corner3_pct_blocked,arc3_pct_blocked,live_ball_turnover_pct,def_ftrebound_pct,off_ftrebound_pct,def_two_pt_rebound_pct,off_two_pt_rebound_pct,def_three_pt_rebound_pct,off_three_pt_rebound_pct,def_fgrebound_pct,off_fgrebound_pct,off_at_rim_rebound_pct,off_short_mid_range_rebound_pct,off_long_mid_range_rebound_pct,off_arc3_rebound_pct,off_corner3_rebound_pct,def_at_rim_rebound_pct,def_short_mid_range_rebound_pct,def_long_mid_range_rebound_pct,def_arc3_rebound_pct,def_corner3_rebound_pct,self_oreb_pct,pace,blocks_recovered_pct,seconds_per_poss_off,seconds_per_poss_def,seconds_excluding_orebs_per_poss_off,seconds_excluding_orebs_per_poss_def,at_rim_frequency,at_rim_accuracy,unblocked_at_rim_accuracy,at_rim_pct_assisted,short_mid_range_frequency,short_mid_range_accuracy,unblocked_short_mid_range_accuracy,short_mid_range_pct_assisted,long_mid_range_frequency,long_mid_range_accuracy,unblocked_long_mid_range_accuracy,long_mid_range_pct_assisted,corner3_frequency,corner3_accuracy,unblocked_corner3_accuracy,corner3_pct_assisted,arc3_frequency,arc3_accuracy,unblocked_arc3_accuracy,arc3_pct_assisted,second_chance_at_rim_frequency,second_chance_at_rim_accuracy,second_chance_at_rim_pct_assisted,second_chance_corner3_frequency,second_chance_corner3_accuracy,second_chance_corner3_pct_assisted,second_chance_arc3_frequency,second_chance_arc3_accuracy,second_chance_arc3_pct_assisted,penalty_at_rim_frequency,penalty_at_rim_accuracy,penalty_corner3_frequency,penalty_corner3_accuracy,penalty_arc3_frequency,penalty_arc3_accuracy,at_rim_fg3_afrequency,non_heave_arc3_accuracy,shotquality_pbp_avg,shotquality_pbp_second_chance_avg,shotquality_pbp_penalty_avg,shooting_fouls_drawn_pct,two_pt_shooting_fouls_drawn_pct,three_pt_shooting_fouls_drawn_pct,second_chance_points_pct,penalty_points_pct,avg2pt_shot_distance,avg3pt_shot_distance,penalty_off_poss_pct,dataset,league,season,season_type,source_endpoint,source_params_json,run_id,fetched_at_utc,row_content_hash,clear_path_fouls,offensive_goaltends,source_response_keys,single_row_table_data_json,team_id_clean,team_name_clean,dataset_clean,_cleaned_at_utc,_clean_run_id,_row_content_hash
1611661323,1611661323,CON,CON,1611661323,CON,91500.0,38,-307,3012,3038,808,944,402,6050,515,830,86,147,138,220,259,692,114,337,45,135,5,16,10,32,170,602,25,77,51,171,888,1859,215,737,575,2996,3303,127,271,30,93,64,408,207,448,61,203,233,830,1056,720,585,60,132,602,170,169,9,528,195,723,150,45,304,154,70,1641,156,308,21,397,494,82,973,485,1458,63,309,194,115,281,59,204,272,33,77,12,29,553,60,139,340,853,14,63,72,760,9,43,60,817,90,2.0,16,343,8,90,157,18,14.0,85,4.0,5.0,67,175,91,2,2588,824,804,120,77,0.5945945945945946,0.6423357664233577,0.9069767441860465,0.29172320217096337,0.3225806451612903,0.30049261083743845,0.29172320217096337,0.4776761699838623,0.46863468634686345,0.46205357142857145,0.46629429892141755,0.4725274725274725,0.45852534562211983,0.5062818336162989,0.5024691358024691,0.5169172932330827,0.2838983050847458,0.012211668928086838,0.09090909090909091,0.09156626506024096,0.12427745664739884,0.020771513353115726,0.02962962962962963,0.008305647840531562,0.5081374321880651,0.8913043478260869,0.18421052631578946,0.6595460614152203,0.3225130890052356,0.720508166969147,0.30528375733855184,0.6853846153846154,0.3165075034106412,0.3974358974358974,0.2988235294117647,0.26146788990825687,0.28199052132701424,0.4157303370786517,0.608058608058608,0.6850828729281768,0.7017543859649122,0.7328605200945626,0.6796875,0.04883720930232558,95.21311475409836,0.52,15.036686586985391,15.210500329163924,14.296945551128818,14.49437129690586,0.3197226502311248,0.6204819277108434,0.6830238726790451,0.5902912621359223,0.2665639445300462,0.37427745664739887,0.4273927392739274,0.5945945945945946,0.1298151001540832,0.33827893175074186,0.34545454545454546,0.6140350877192983,0.052003081664098616,0.3333333333333333,0.3435114503816794,1.0,0.23189522342064714,0.2823920265780731,0.2847571189279732,0.8823529411764706,0.40384615384615385,0.5850340136054422,0.19767441860465115,0.04395604395604396,0.3125,1.0,0.21153846153846154,0.3246753246753247,0.84,0.3379416282642089,0.6272727272727273,0.04915514592933948,0.3125,0.2626728110599078,0.2982456140350877,0.6036209553158706,0.2823920265780731,0.49752305308020145,0.5260355839416058,0.4903681818181818,0.12263489838822705,0.16240530303030304,0.009433962264150943,0.13618157543391188,0.27703604806408544,6.938676707907477,25.27856173677069,0.2682602921646746,team_totals,wnba,2026,Regular Season,/get-totals/wnba,"{""Season"": ""2026"", ""SeasonType"": ""Regular Season"", ""Type"": ""Team""}",20260827T231727Z,2026-08-27T23:17:31+00:00,98703613c87a898adb096c8dd5940fcfd46b1797e70c74d2bc1050507a16a023,,,"[""single_row_table_data"", ""multi_row_table_data""]","{""2pt And 1 Free Throw Trips"": 1221, ""3pt And 1 Free Throw Trips"": 31, ""Arc3Accuracy"": 0.3381875603123081, ""Arc3Assists"": 3179, ""Arc3FGA"": 11399, ""Arc3FGM"": 3855, ""Arc3Frequency"": 0.2885019361696743, ""Arc3PctAssisted"": 0.8246433203631647, ""Arc3PctBlocked"": 0.011141328186683043, ""AssistPoints"": 28042, ""Assisted2sPct"": 0.5882170782689479, ""Assisted3sPct"": 0.8579442997395311, ""Assists"": 11880, ""AtRimAccuracy"": 0.6453335593795033, ""AtRimAssists"": 4613, ""AtRimFG3AFrequency"": 0.6687504745513908, ""AtRimFGA"": 11797, ""AtRimFGM"": 7613, ""AtRimFrequency"": 0.29857508035736885, ""AtRimPctAssisted"": 0.6059372126625509, ""AtRimPctBlocked"": 0.08875137746884801, ""Avg2ptShotDistance"": 6.410801687763713, ""Avg3ptShotDistance"": 25.032305483385752, ""BadPassOutOfBoundsTurnovers"": 1109, ""BadPassSteals"": 2906, ""BadPassTurnovers"": 2906, ""Blocked2s"": 2104, ""Blocked3s"": 183, ""BlockedArc3"": 127, ""BlockedAtRim"": 1047, ""BlockedCorner3"": 56, ""BlockedLongMidRange"": 53, ""BlockedShortMidRange"": 1004, ""Blocks"": 2287, ""BlocksRecoveredPct"": 0.5360734586794927, ""Charge Fouls"": 131, ""Charge Fouls Drawn"": 131, ""Clear Path Fouls"": 4, ""Corner3Accuracy"": 0.35202974899287265, ""Corner3Assists"": 1103, ""Corner3FGA"": 3227, ""Corner3FGM"": 1136, ""Corner3Frequency"": 0.08167345802434765, ""Corner3PctAssisted"": 0.9709507042253521, ""Corner3PctBlocked"": 0.01735357917570499, ""DeadBallTurnovers"": 3798, ""DefArc3ReboundPct"": 0.7165936473165389, ""DefAtRimReboundPct"": 0.6455726660250241, ""DefCorner3ReboundPct"": 0.6879535558780842, ""DefFGReboundPct"": 0.6962288195591636, ""DefFTReboundPct"": 0.8162162162162162, ""DefLongMidRangeReboundPct"": 0.7399232245681382, ""DefPoss"": 46493, ""DefRebounds"": 15808, ""DefShortMidRangeReboundPct"": 0.6940459110473458, ""DefThreePtReboundPct"": 0.7102763845907587, ""DefThreePtRebounds"": 6656, ""DefTwoPtReboundPct"": 0.6850880162491537, ""DefTwoPtRebounds"": 8095, ""Defensive 3 Seconds Violations"": 71, ""EfgPct"": 0.5164004960643871, ""FG2A"": 24885, ""FG2APctBlocked"": 0.08454892505525417, ""FG2M"": 12917, ""FG3A"": 14626, ""FG3APct"": 0.3701753941940219, ""FG3APctBlocked"": 0.012511964993846575, ""FG3M"": 4991, ""FTA"": 12038, ""FTDefRebounds"": 1057, ""FTOffRebounds"": 238, ""Fg2Pct"": 0.5190677114727748, ""Fg2aBlocked"": 2104, ""Fg3Pct"": 0.3412416245043074, ""Fg3aBlocked"": 183, ""FirstChancePoints"": 43733, ""Fouls"": 11419, ""FoulsDrawn"": 11415, ""FtPoints"": 9472, ""GamesPlayed"": 576, ""LiveBallTurnoverPct"": 0.52560579565326, ""LiveBallTurnovers"": 4208, ""LongMidRangeAccuracy"": 0.38363688927435674, ""LongMidRangeAssists"": 764, ""LongMidRangeFGA"": 3459, ""LongMidRangeFGM"": 1327, ""LongMidRangeFrequency"": 0.08754524056591835, ""LongMidRangePctAssisted"": 0.5757347400150716, ""LongMidRangePctBlocked"": 0.015322347499277248, ""Loose Ball Fouls"": 799, ""Loose Ball Fouls Drawn"": 799, ""LostBallOutOfBoundsTurnovers"": 345, ""LostBallSteals"": 1302, ""LostBallTurnovers"": 1302, ""NonHeaveArc3Accuracy"": 0.3381875603123081, ""NonHeaveArc3FGA"": 11399, ""NonHeaveArc3FGM"": 3855, ""NonHeaveFg3Pct"": 0.3412416245043074, ""NonPutbacksAssisted2sPct"": 0.632323568575233, ""NonShootingFoulsDrawn"": 1431, ""NonShootingPenaltyNonTakeFouls"": 1247, ""NonShootingPenaltyNonTakeFoulsDrawn"": 1247, ""OffArc3ReboundPct"": 0.2834063526834611, ""OffAtRimReboundPct"": 0.35442733397497594, ""OffCorner3ReboundPct"": 0.31204644412191584, ""OffFGReboundPct"": 0.30377118044083634, ""OffFTReboundPct"": 0.1837837837837838, ""OffLongMidRangeReboundPct"": 0.2600767754318618, ""OffPoss"": 46035, ""OffRebounds"": 6674, ""OffShortMidRangeReboundPct"": 0.30595408895265425, ""OffThreePtReboundPct"": 0.2897236154092413, ""OffThreePtRebounds"": 2715, ""OffTwoPtReboundPct"": 0.31491198375084634, ""OffTwoPtRebounds"": 3721, ""Offensive Fouls"": 967, ""Offensive Fouls Drawn"": 967, ""OffensiveGoaltends"": 1, ""OpponentPoints"": 50279, ""Pace"": 95.80120793787748, ""PenaltyArc3Accuracy"": 0.30572130572130574, ""PenaltyArc3FGA"": 2849, ""PenaltyArc3FGM"": 871, ""PenaltyArc3Frequency"": 0.31075479930191974, ""PenaltyAtRimAccuracy"": 0.6353410740203193, ""PenaltyAtRimFGA"": 2756, ""PenaltyAtRimFGM"": 1751, ""PenaltyAtRimFrequency"": 0.3006108202443281, ""PenaltyCorner3Accuracy"": 0.3356449375866852, ""PenaltyCorner3FGA"": 721, ""PenaltyCorner3FGM"": 242, ""PenaltyCorner3Frequency"": 0.07864310645724258, ""PenaltyDefPoss"": 12115, ""PenaltyEfgPct"": 0.49710951134380454, ""PenaltyFG2A"": 5598, ""PenaltyFG2M"": 2888, ""PenaltyFG3A"": 3570, ""PenaltyFG3M"": 1113, ""PenaltyFg2Pct"": 0.5158985351911397, ""PenaltyFg3Pct"": 0.31176470588235294, ""PenaltyFtPoints"": 3891, ""PenaltyOffPoss"": 11707, ""PenaltyOffPossExcludingTakeFouls"": 11595, ""PenaltyOffPossPct"": 0.2543065059194091, ""PenaltyPoints"": 13006, ""PenaltyPointsExcludingTakeFouls"": 12828, ""PenaltyPointsPct"": 0.2586765846576105, ""PenaltyShotQualityAvg"": 0.49001654509283826, ""PenaltyTsPct"": 0.567276547316817, ""PenaltyTurnovers"": 1890, ""Points"": 50279, ""PtsAssisted2s"": 15196, ""PtsAssisted3s"": 12846, ""PtsPutbacks"": 1802, ""PtsUnassisted2s"": 10638, ""PtsUnassisted3s"": 2127, ""Rebounds"": 22482, ""RecoveredBlocks"": 1226, ""SecondChanceArc3Accuracy"": 0.3192019950124688, ""SecondChanceArc3FGA"": 1203, ""SecondChanceArc3FGM"": 384, ""SecondChanceArc3Frequency"": 0.23873784481047827, ""SecondChanceArc3PctAssisted"": 0.8776041666666666, ""SecondChanceAtRimAccuracy"": 0.6360097323600973, ""SecondChanceAtRimFGA"": 2055, ""SecondChanceAtRimFGM"": 1307, ""SecondChanceAtRimFrequency"": 0.40781901170867235, ""SecondChanceAtRimPctAssisted"": 0.2899770466717674, ""SecondChanceCorner3Accuracy"": 0.32303370786516855, ""SecondChanceCorner3FGA"": 356, ""SecondChanceCorner3FGM"": 115, ""SecondChanceCorner3Frequency"": 0.07064893828140505, ""SecondChanceCorner3PctAssisted"": 0.9304347826086956, ""SecondChanceEfgPct"": 0.5252034133756698, ""SecondChanceFG2A"": 3480, ""SecondChanceFG2M"": 1898, ""SecondChanceFG3A"": 1559, ""SecondChanceFG3M"": 499, ""SecondChanceFg2Pct"": 0.5454022988505747, ""SecondChanceFg3Pct"": 0.3200769724182168, ""SecondChanceFtPoints"": 1253, ""SecondChanceOffPoss"": 5707, ""SecondChancePoints"": 6546, ""SecondChancePointsPct"": 0.13019352015752103, ""SecondChanceShotQualityAvg"": 0.5230949459538417, ""SecondChanceTsPct"": 0.5682332463011314, ""SecondChanceTurnovers"": 727, ""SecondsExcludingORebsPerPossDef"": 14.263177252489623, ""SecondsExcludingORebsPerPossOff"": 14.405080916693821, ""SecondsPerPossDef"": 14.957090314671026, ""SecondsPerPossOff"": 15.105897686542848, ""SecondsPlayed"": 1390800.0, ""SelfOReb"": 814, ""SelfORebPct"": 0.0429732868757259, ""ShootingFouls"": 4956, ""ShootingFoulsDrawnPct"": 0.11470288781932618, ""ShortMidRangeAccuracy"": 0.4130231592065635, ""ShortMidRangeAssists"": 2221, ""ShortMidRangeFGA"": 9629, ""ShortMidRangeFGM"": 3977, ""ShortMidRangeFrequency"": 0.24370428488269089, ""ShortMidRangePctAssisted"": 0.5584611516218255, ""ShortMidRangePctBlocked"": 0.10426835600789282, ""ShotQualityAvg"": 0.5052980754084199, ""Steals"": 4208, ""StepOutOfBoundsTurnovers"": 116, ""Technical Free Throw Trips"": 229, ""ThreePtAssists"": 4282, ""ThreePtShootingFoulsDrawn"": 186, ""ThreePtShootingFoulsDrawnPct"": 0.011446762395014902, ""TotalPoss"": 92528, ""Travels"": 376, ""TsPct"": 0.5607536270822139, ""Turnovers"": 8006, ""TwoPtAssists"": 7598, ""TwoPtShootingFoulsDrawn"": 4788, ""TwoPtShootingFoulsDrawnPct"": 0.16828342471531, ""UnblockedArc3Accuracy"": 0.34199787083037614, ""UnblockedAtRimAccuracy"": 0.7081860465116279, ""UnblockedCorner3Accuracy"": 0.35824660990223905, ""UnblockedLongMidRangeAccuracy"": 0.3896065766294774, ""UnblockedShortMidRangeAccuracy"": 0.46110144927536234}",1611661323,CON,team_totals,2026-08-27T23:17:33+00:00,20260827T231727Z,481e156973ccc88321546bd1e109ec8e046b9e771b39e80be2ee83012c86bc17
